SYMBOL,DESCRIPTION,IBKR-SYMBOL,CURRENCY,PRODUCT,REGION,EXCHANGE
"IGET","INVESCO MS GLBL ENYTRNSTN","IGET","CAD","ETF","CA","TSE*"
"IGET.F","INVESCO MS GLBL ENYTRNSTN H","IGET.F","CAD","ETF","CA","TSE*"
"IIAE","IVZ S&amp;P INT DIV ARIST ESG","IIAE","CAD","ETF","CA","TSE*"
"IIAE.F","IVZ S&amp;P INT DIV ARIST ESG H","IIAE.F","CAD","ETF","CA","TSE*"
"IICE","INVESCO S&amp;P INT DEV ESG INDE","IICE","CAD","ETF","CA","TSE*"
"IICE.F","INVESCO S&amp;P INT DEV ESG","IICE.F","CAD","ETF","CA","TSE*"
"IIMF","INVESCO INTL DYNMC-MLTFCTR","IIMF","CAD","ETF","CA","TSE*"
"IIMF.F","INVESCO INTL DYNMC-MLTFCTR H","IIMF.F","CAD","ETF","CA","TSE*"
"IITE","INVESCO S&amp;P INT DEV ESG TILT","IITE","CAD","ETF","CA","TSE*"
"IITE.F","INV INT DEV ESG TILT INDEX","IITE.F","CAD","ETF","CA","TSE*"
"ILGB","IA CLARINGTON LOOMIS GL MS B","ILGB","CAD","ETF","CA","TSE*"
"INAI","INVESCO MS NEXTGEN AI ETF","INAI","CAD","ETF","CA","TSE*"
"INAI.F","INVESCO MS NEXTGEN AI HDG","INAI.F","CAD","ETF","CA","TSE*"
"INCM","ACCELERATE DIV CREDIT INC","INCM","CAD","ETF","CA","TSE*"
"INOC","GLB X INV CAND EQ IND ETF","INOC","CAD","ETF","CA","TSE*"
"INOC.OLD","HORIZONS INOVESTOR CAN ETF","INOC.OLD","null","ETF","CA","TSE*"
"IQD","CI INTERNATIONAL QUALITY DIVID","IQD","CAD","ETF","CA","TSE*"
"IQD.B","CI INTERNATIONAL QUALITY DIVID","IQD.B","CAD","ETF","CA","TSE*"
"ISCB","IA CLRNGTN STRTGC CRPRTE BND","ISCB","CAD","ETF","CA","TSE*"
"ISIF","IA CLARINGTON STRATEGIC INCO","ISIF","CAD","ETF","CA","TSE*"
"ISTE","INVESCO S&amp;P 500 ESG TILT IND","ISTE","CAD","ETF","CA","TSE*"
"ISTE.F","1NVESCO S&amp;P 500 ESG TILT IND","ISTE.F","CAD","ETF","CA","TSE*"
"IUAE","IVZ S&amp;P US DIV ARIST ESG","IUAE","CAD","ETF","CA","TSE*"
"IUAE.F","IVZ S&amp;P US DIV ARIST ESG H","IUAE.F","CAD","ETF","CA","TSE*"
"IUCE","INVESCO S&amp;P US TOT MKT ESG","IUCE","CAD","ETF","CA","TSE*"
"IUCE.F","INVESCO S&amp;P US TOT MKT ESG","IUCE.F","CAD","ETF","CA","TSE*"
"IUMF","INVESCO RSL 1000 DYMLTFCTR","IUMF","CAD","ETF","CA","TSE*"
"IUMF.F","INVESCO RSL 1000 DYMLTFCTR H","IUMF.F","CAD","ETF","CA","TSE*"
"IUTE","INV S&amp;P US TOT MKT ESG TILT","IUTE","CAD","ETF","CA","TSE*"
"IUTE.F","INVESCO S&amp;P US TOT MKT ESG T","IUTE.F","CAD","ETF","CA","TSE*"
"IWBE","INVESCO ESG GLOBAL BOND ETF","IWBE","CAD","ETF","CA","TSE*"
"IWEB","IA WEALTH ENH BD-ETF","IWEB","CAD","ETF","CA","TSE*"
"IXTE","INVESCO S&amp;P/TSX 60 ESG TILT","IXTE","CAD","ETF","CA","TSE*"
"JAPN","CI JAPAN EQUITY INDEX ETF","JAPN","CAD","ETF","CA","TSE*"
"JAPN.B","CI JAPAN EQUITY INDEX ETF","JAPN.B","CAD","ETF","CA","TSE*"
"KILO","PURPOSE GOLD BULLION FUND","KILO","CAD","ETF","CA","TSE*"
"KILO.B","PURPOSE GOLD BULLION-NON CUR","KILO.B","CAD","ETF","CA","TSE*"
"KILO.U","PURPOSE GOLD BULLION-USD DEN","KILO.U","USD","ETF","CA","TSE*"
"LEAD","EVOLVE FUTURE LEADERSHIP","LEAD","CAD","ETF","CA","TSE*"
"LEAD.B","EVOLVE FUTURE LEADERSHIP B","LEAD.B","CAD","ETF","CA","TSE*"
"LIFE","EVOLVE GLOBAL HEALTHCARE ENH","LIFE","CAD","ETF","CA","TSE*"
"LIFE.B","EVOLVE GLBL HEALTH UNHEDGED","LIFE.B","CAD","ETF","CA","TSE*"
"LIFE.U","EVOLVE GLOBAL HEALTHCARE","LIFE.U","USD","ETF","CA","TSE*"
"LITP","SPROTT LITHIUM MINERS ETF","LITP","USD","ETF","CA","NASDAQ*"
"LMAX","HAMILTON HEALTHCARE YIELD","LMAX","CAD","ETF","CA","TSE*"
"LONG","CI GLOBAL LONGEVITY ECON CAD","LONG","CAD","ETF","CA","TSE*"
"LPAY","GLB X L TERM US TRY YLD ETF","LPAY","CAD","ETF","CA","TSE*"
"LPAY.OLD","HORIZ LT US TSY PREM YLD ETF","LPAY.OLD","null","ETF","CA","TSE*"
"LYCT","LYSANDER-CANSO CORP TREAS AC","LYCT","CAD","ETF","CA","TSE*"
"LYFR","LYSANDER-CANSO FLOATING RATE","LYFR","CAD","ETF","CA","TSE*"
"MAYB.F","FT VT US EQ BF ETF BF - MAY","MAYB.F","CAD","ETF","CA","TSE*"
"MBAL","MACKENZIE BALANCED ALLOCATIO","MBAL","CAD","ETF","CA","TSE*"
"MCAD","PREMIUM CASH MANAGEMENT ETF","MCAD","CAD","ETF","CA","TSE*"
"MCKG","MACKENZIE CORPORATE KNIGHTS","MCKG","CAD","ETF","CA","AEQLIT*"
"MCLC","ML MULTIFAC CDN L CAP IN-ETF","MCLC","CAD","ETF","CA","TSE*"
"MCON","MACKENZIE CONSERV ALLOCATION","MCON","CAD","ETF","CA","TSE*"
"MCSB","MACKENZIE CANADIAN ST FIXED","MCSB","CAD","ETF","CA","TSE*"
"MCSM","MANULIFE MULTIFACTOR CN SMID","MCSM","CAD","ETF","CA","TSE*"
"MDIV","MIDDLEFIELD SUSTAINABLE GLOB","MDIV","CAD","ETF","CA","TSE*"
"MDVD","MACKENZIE GLOBAL SUSTAINABLE","MDVD","CAD","ETF","CA","TSE*"
"MDVD.U","MACKENZIE GLOBAL SUSTAI-USD","MDVD.U","USD","ETF","CA","TSE*"
"MEE","MACKENZIE MAX DIVERS EM ETF","MEE","CAD","ETF","CA","TSE*"
"MEME.B","MF MULTIFAC EMER MER INDE ET","MEME.B","CAD","ETF","CA","TSE*"
"MEQT","MACKENZIE ALL-EQTY ALLOC","MEQT","CAD","ETF","CA","TSE*"
"MEU","MACKENZIE MAX DIV DEV EUROPE","MEU","CAD","ETF","CA","TSE*"
"MFT","MACKENZIE FLOATING RATE INC","MFT","CAD","ETF","CA","TSE*"
"MGAB","MACKENZIE GLOBAL FI ALLOCATI","MGAB","CAD","ETF","CA","TSE*"
"MGB","MACKENZIE CORE PLUS GLOBAL F","MGB","CAD","ETF","CA","TSE*"
"MGRW","MACKENZIE GROWTH ALLOCATION","MGRW","CAD","ETF","CA","TSE*"
"MGSB","MACKENZIE GLOBAL SUSTAINABLE","MGSB","CAD","ETF","CA","AEQLIT*"
"MHCD","MIDDLEFIELD HEALTHCARE DIVID","MHCD","CAD","ETF","CA","TSE*"
"MHYB","MACKENZIE GLOBAL HIGH YIELD","MHYB","CAD","ETF","CA","AEQLIT*"
"MINF","MIDDLEFIELD SUSTAINABLE INFR","MINF","CAD","ETF","CA","TSE*"
"MINN","MIDDLEFIELD INNOVATION DIVID","MINN","CAD","ETF","CA","TSE*"
"MINT","ML MULTIFAC DEV INT ETF-HDG","MINT","CAD","ETF","CA","TSE*"
"MINT.B","ML MULTIFAC DEV INT ETF-UNHG","MINT.B","CAD","ETF","CA","TSE*"
"MIVG","MACKENZIE IVY GLOBAL EQ ETF","MIVG","CAD","ETF","CA","TSE*"
"MJJ","PURPOSE MARIJUANA OPPORTUNIT","MJJ","CAD","ETF","CA","AEQLIT*"
"MKB","MACKENZIE CORE PLUS CANADIAN","MKB","CAD","ETF","CA","TSE*"
"MKC","MACKENZIE MAX DIVERS CA ETF","MKC","CAD","ETF","CA","TSE*"
"MNS","ROYAL CANADIAN MINT SILVER","MNS","CAD","ETF","CA","TSE*"
"MNT","ROYAL CANADIAN MINT GOLD","MNT","CAD","ETF","CA","TSE*"
"MNU.U","PURPOSE USD CASH MGMT FUND","MNU.U","USD","ETF","CA","TSE*"
"MNY","PURPOSE CASH MANAGEMENT FUND","MNY","CAD","ETF","CA","TSE*"
"MPAY","HORIZONS MIDUS TRSRY PRM YD","MPAY","CAD","ETF","CA","TSE*"
"MPAY.OLD","HORIZONS MIDUS TRSRY PRM YD","MPAY.OLD","null","ETF","CA","TSE*"
"MPY","MULVIHILL PREM YIELD FD-ETF","MPY","CAD","ETF","CA","TSE*"
"MREL","MIDDLEFIELD REAL ESTATE DIVI","MREL","CAD","ETF","CA","TSE*"
"MSFY","MICROSOFT MSFT YIELD SHARES","MSFY","CAD","ETF","CA","AEQLIT*"
"MTAV","GLOBAL X METAVERSE INDEX ETF","MTAV","CAD","ETF","CA","TSE*"
"MTAV.OLD","HORIZONS GLOBAL METAVERSE","MTAV.OLD","null","ETF","CA","TSE*"
"MUB","MACKENZIE UNCONSTRAINED BOND","MUB","CAD","ETF","CA","TSE*"
"MULC","ML MULTIFAC US LCI ETF-HDG","MULC","CAD","ETF","CA","TSE*"
"MULC.B","ML MULTIFAC US LCI ETF-UNHDG","MULC.B","CAD","ETF","CA","TSE*"
"MUMC","ML MULTIF US MIDCAP ETF-HDG","MUMC","CAD","ETF","CA","TSE*"
