SYMBOL,DESCRIPTION,IBKR-SYMBOL,CURRENCY,PRODUCT,REGION,EXCHANGE
"CANL.OLD","HORIZONS ENH S&amp;P/TSX 60 INDX","CANL.OLD","null","ETF","CA","TSE*"
"CARB","GLOBAL X CARBON CREDITS ETF","CARB","CAD","ETF","CA","TSE*"
"CARB.OLD","HORIZONS CARBON CREDITS ETF","CARB.OLD","null","ETF","CA","TSE*"
"CARS","EVOLVE AUTOMOBILE INNOVATION","CARS","CAD","ETF","CA","TSE*"
"CARS.B","EVOLVE AUTO INNOVATION ETF","CARS.B","CAD","ETF","CA","TSE*"
"CASH","GLB X HIGH INTERST SVNGS ETF","CASH","CAD","ETF","CA","TSE*"
"CASH.OLD","HORIZONS HIGH INT SAVINGS","CASH.OLD","null","ETF","CA","TSE*"
"CBAL","CI BAL ASSET ALLOC ETF","CBAL","CAD","ETF","CA","TSE*"
"CBCX","CI GALAXY BLOCKCHAIN INDEX E","CBCX","CAD","ETF","CA","TSE*"
"CBGR","CI BAL GRWTH ASSET ALLOC ETF","CBGR","CAD","ETF","CA","TSE*"
"CBH","ISHARES 1-10 YEAR LADDERED C","CBH","CAD","ETF","CA","TSE*"
"CBIL","GLOBAL X 0-3 MONTH T-BILL-A","CBIL","CAD","ETF","CA","TSE*"
"CBIL.OLD","HORIZONS 0-3 MONTH TBILL ETF","CBIL.OLD","null","ETF","CA","TSE*"
"CBIN","CI BAL INC ASSET ALLOC ETF","CBIN","CAD","ETF","CA","TSE*"
"CBND","MANULIFE SMART CORPORATE BND","CBND","CAD","ETF","CA","TSE*"
"CBNK","MULVIHILL CANADIAN BANK ENHA","CBNK","CAD","ETF","CA","TSE*"
"CBO","ISHARES 1-5 YEAR LADDERED CO","CBO","CAD","ETF","CA","TSE*"
"CBON","NINEPOINT CARBON CREDIT ETF","CBON","CAD","ETF","CA","AEQLIT*"
"CBON.U","NINEPOINT CARBON CREDIT-U","CBON.U","USD","ETF","CA","AEQLIT*"
"CBUG","CI DIGITAL SECURITY INDEX ET","CBUG","CAD","ETF","CA","TSE*"
"CCBI","CIBC CANADIAN BOND INDEX ETF","CCBI","CAD","ETF","CA","TSE*"
"CCDN","CI CANADIAN EQUITY INDEX ETF","CCDN","CAD","ETF","CA","AEQLIT*"
"CCEI","CIBC CANADIAN EQUITY INDEX","CCEI","CAD","ETF","CA","TSE*"
"CCLN","CIBC CLEAN ENERGY ETF","CCLN","CAD","ETF","CA","AEQLIT*"
"CCNS","CIBC CONSERVATIVE FI POOL","CCNS","CAD","ETF","CA","TSE*"
"CCNV","CI CONSV ASSET ALLOC ETF","CCNV","CAD","ETF","CA","TSE*"
"CCOM","CI AUSPICE BROAD COMMODITY F","CCOM","CAD","ETF","CA","TSE*"
"CCRE","CIBC CORE FIXED INCOME ETF","CCRE","CAD","ETF","CA","TSE*"
"CDEF","MANULIFE SMART DEFENSIVE EQY","CDEF","CAD","ETF","CA","TSE*"
"CDIV","MANULIFE SMART DIVIDEND ETF","CDIV","CAD","ETF","CA","TSE*"
"CDLB","CI DL TOTAL RETURN BOND USD","CDLB","CAD","ETF","CA","TSE*"
"CDLB.B","CI DL TOTAL RETURN BOND US-B","CDLB.B","CAD","ETF","CA","TSE*"
"CDNA","CI BIO-REVOLUTION INDEX ETF","CDNA","CAD","ETF","CA","TSE*"
"CDZ","ISHARES S&amp;P/TSX CANADIAN DIV","CDZ","CAD","ETF","CA","TSE*"
"CEMI","CIBC EMERGING MARKETS EQUITY","CEMI","CAD","ETF","CA","TSE*"
"CEQT","CI EQ ASSET ALLOC ETF","CEQT","CAD","ETF","CA","TSE*"
"CESG","CI MSCI WORLD ESG IMPACT IND","CESG","CAD","ETF","CA","AEQLIT*"
"CESG.B","CI MSCI WORLD ESG IMPT-B","CESG.B","CAD","ETF","CA","AEQLIT*"
"CEW","ISHARES EQUAL WEIGHT BANC &amp;","CEW","CAD","ETF","CA","TSE*"
"CFLX","CIBC FLEXIBLE YIELD ETF-CAD","CFLX","CAD","ETF","CA","TSE*"
"CFRT","CI FLOATING RATE INCOME FUND","CFRT","CAD","ETF","CA","TSE*"
"CGAA","CI GLOBAL ASSET ALLOCATION P","CGAA","CAD","ETF","CA","TSE*"
"CGBI","CIBC GLOBAL BOND EX-CANADA I","CGBI","CAD","ETF","CA","TSE*"
"CGDV","CI GLOB MIN DOWNSIDE VOL-HED","CGDV","CAD","ETF","CA","TSE*"
"CGDV.B","CI GLOB MIN DOWNSIDE VOL-UNH","CGDV.B","CAD","ETF","CA","TSE*"
"CGHY","CI GLOBAL HIGH YIELD CR P ET","CGHY","CAD","ETF","CA","TSE*"
"CGIN","CI GLB INVSTMNT GRD ETF-CAD","CGIN","CAD","ETF","CA","TSE*"
"CGL","ISHARES GOLD BULLION ETF","CGL","CAD","ETF","CA","TSE*"
"CGL.C","ISHARES GOLD BULLION FUND","CGL.C","CAD","ETF","CA","TSE*"
"CGLO","CIBC GLOBAL GROWTH ETF","CGLO","CAD","ETF","CA","TSE*"
"CGR","ISHARES GLOBAL REAL ESTATE I","CGR","CAD","ETF","CA","TSE*"
"CGRA","CI GLOBAL REAL ASSET PRIVATE","CGRA","CAD","ETF","CA","TSE*"
"CGRB","CI GLOBAL GREEN BOND FUND","CGRB","CAD","ETF","CA","TSE*"
"CGRE","CI GLOBAL REIT PRIVATE POOL","CGRE","CAD","ETF","CA","TSE*"
"CGRN","CI GL SUSTAINABLE INFRASTRUC","CGRN","CAD","ETF","CA","TSE*"
"CGRO","CI GRWTH ASSET ALLOC ETF","CGRO","CAD","ETF","CA","TSE*"
"CGXF","CI GOLD GIANTS COVERED CALL","CGXF","CAD","ETF","CA","TSE*"
"CGXF.U","CI GOLD GIANTS COVERED CALL","CGXF.U","USD","ETF","CA","TSE*"
"CHCL.B","CI GLOBAL HEALTHCARE LEADERS","CHCL.B","CAD","ETF","CA","AEQLIT*"
"CHNA.B","CI ICBCCS S&amp;P CHINA 500 INDE","CHNA.B","CAD","ETF","CA","TSE*"
"CHPS","GLOBAL X SEMICOND INDEX ETF","CHPS","CAD","ETF","CA","TSE*"
"CHPS.OLD","HORIZONS GLB SEMICON INDEX","CHPS.OLD","null","ETF","CA","TSE*"
"CIAI","CI GLBL ARTIFICIAL INTEL ETF","CIAI","CAD","ETF","CA","TSE*"
"CIBR","FIRSTTRUST NASDAQ CYBERSECUR","CIBR","CAD","ETF","CA","TSE*"
"CIC","CI CANADIAN BANKS COVERED CA","CIC","CAD","ETF","CA","TSE*"
"CIE","ISHARES INTERNATIONAL FUNDAM","CIE","CAD","ETF","CA","AEQLIT*"
"CIEH","CIBC INT EQUITY INDX ETF-C H","CIEH","CAD","ETF","CA","TSE*"
"CIEI","CIBC INT EQUITY INDEX ETF","CIEI","CAD","ETF","CA","TSE*"
"CIEM","CI EMERGING MARKETS ALPHA","CIEM","CAD","ETF","CA","TSE*"
"CIF","ISHARES GLOBAL INFRASTRUCTUR","CIF","CAD","ETF","CA","TSE*"
"CINF","CI GLOBAL INFR PRIVATE POOL","CINF","CAD","ETF","CA","TSE*"
"CINT","CIBC INTERNATIONAL EQUITY ET","CINT","CAD","ETF","CA","TSE*"
"CINV","CI GLOBAL ALPHA INNOVATION","CINV","CAD","ETF","CA","TSE*"
"CJP","ISHARES JAPAN FUNDAMENTAL IN","CJP","CAD","ETF","CA","AEQLIT*"
"CLF","ISHARES 1-5 YEAR LADDERED GO","CLF","CAD","ETF","CA","TSE*"
"CLG","ISHARES 1-10 YEAR LADDERED G","CLG","CAD","ETF","CA","TSE*"
"CLML","CI GLOBAL CLIMATE LEADERS FD","CLML","CAD","ETF","CA","TSE*"
"CLU","ISHARES US FUNDAMENTAL INDEX","CLU","CAD","ETF","CA","AEQLIT*"
"CLU.C","ISHARES US FUNDAMEN-NON HEDG","CLU.C","CAD","ETF","CA","AEQLIT*"
"CMAG","CI MUNRO ALTERNATIVE GLOBAL","CMAG","CAD","ETF","CA","TSE*"
"CMAR","CI MARRET ALTERNATIVE ABSOLU","CMAR","CAD","ETF","CA","TSE*"
"CMCX.B","CI GALAXY MULTI - CRYPTO E-B","CMCX.B","CAD","ETF","CA","TSE*"
"CMCX.U","CI GALAXY MULTI - CRYPTO ETF","CMCX.U","USD","ETF","CA","TSE*"
"CMDO","CI ALTERNATIVE DIVERSIFIED","CMDO","CAD","ETF","CA","TSE*"
"CMEY","CI MARRET ALT ENH YIELD FUND","CMEY","CAD","ETF","CA","TSE*"
"CMGG","CI MUNRO GLOBAL GROWTH EQTY","CMGG","CAD","ETF","CA","TSE*"
"CMNY","CI MONEY MARKET ETF","CMNY","CAD","ETF","CA","TSE*"
"CMOM","CI US ENH MOMTM IND (HEDGED)","CMOM","CAD","ETF","CA","TSE*"
"CMOM.B","CI US ENH MOMTM IND (UNHEDG)","CMOM.B","CAD","ETF","CA","TSE*"
"CMR","ISHARES PREMIUM MONEY MARKET","CMR","CAD","ETF","CA","TSE*"
"CMVX","CI GALAXY METAVERSE INDEX ET","CMVX","CAD","ETF","CA","TSE*"
"CNAO","CI ALTERNATIVE NORTH AMERICA","CNAO","CAD","ETF","CA","TSE*"
"CNCC","GLB X S&amp;P/TSX 60 COVERED ETF","CNCC","CAD","ETF","CA","TSE*"
"CNCC.OLD","HORIZONS CANADIAN LARGE CAP ","CNCC.OLD","null","ETF","CA","TSE*"
"CNCL","GL X EN S&amp;P/TSX 60CO CAL ETF","CNCL","CAD","ETF","CA","TSE*"
"CNCL.OLD","HORIZONS ENH CAN LARGE CAP","CNCL.OLD","null","ETF","CA","TSE*"
"CNDX","GLOBAL X S&amp;P/TSX 60 IDX ETF","CNDX","CAD","ETF","CA","TSE*"
"COMM","BMO GLOBAL COMMUNICATIONS IN","COMM","CAD","ETF","CA","TSE*"
"COPJ","SPROTT JR COPPER MINERS ETF","COPJ","USD","ETF","CA","NASDAQ*"
"COPP","GLOBAL X COPPER PRODUCER IND","COPP","CAD","ETF","CA","TSE*"
"COPP.OLD","HORIZONS COPPER PROD IND ETF","COPP.OLD","null","ETF","CA","TSE*"
"COW","ISHARES GLOBAL AGRICULTURE I","COW","CAD","ETF","CA","TSE*"
"CPD","ISHARES S&amp;P/TSX CANADIAN PRE","CPD","CAD","ETF","CA","TSE*"
"CPLS","CIBC CORE PLUS FI POOL ETF","CPLS","CAD","ETF","CA","TSE*"
"CQLC","CIBC QX CANADIAN LOW VOL DVD","CQLC","CAD","ETF","CA","AEQLIT*"
"CQLI","CIBC QX INT LOW VOL DVD ETF","CQLI","CAD","ETF","CA","AEQLIT*"
"CQLU","CIBC QX US LOW VOL DVD ETF","CQLU","CAD","ETF","CA","AEQLIT*"
"CRED","CI ALTERNATIVE INVESTMENT GR","CRED","CAD","ETF","CA","TSE*"
"CRED.U","CI LAWRENCE PARK ALT INVT US","CRED.U","USD","ETF","CA","TSE*"
"CROP","PURPOSE CREDIT OPPORTUNITIES","CROP","CAD","ETF","CA","TSE*"
"CRQ","ISHARES CANADIAN FUNDAMENTAL","CRQ","CAD","ETF","CA","AEQLIT*"
"CSAV","CI HIGH INTEREST SAVINGS ETF","CSAV","CAD","ETF","CA","TSE*"
"CSBA","CIBC SUSTAINABLE BALANCED SO","CSBA","CAD","ETF","CA","AEQLIT*"
"CSBG","CIBC SUSTAINABLE BALANCED GR","CSBG","CAD","ETF","CA","AEQLIT*"
"CSBI","CIBC CANADIAN SH-TRM BND ETF","CSBI","CAD","ETF","CA","TSE*"
"CSCB","CIBC SUSTAINABLE CONSERVATIV","CSCB","CAD","ETF","CA","AEQLIT*"
"CSCE","CIBC SUSTAINABLE CANADIAN EQ","CSCE","CAD","ETF","CA","AEQLIT*"
"CSCP","CIBC SUSTAINABLE CANADIAN CO","CSCP","CAD","ETF","CA","AEQLIT*"
"CSGE","CIBC SUSTAINABLE GLOBAL EQUI","CSGE","CAD","ETF","CA","AEQLIT*"
"CTIP","CI US TREASURY INFLATION-LIN","CTIP","CAD","ETF","CA","AEQLIT*"
"CUD","ISHARES US DIVIDEND GROWERS","CUD","CAD","ETF","CA","TSE*"
"CUDV","CI US MIN DOWN VOL ETF HDG","CUDV","CAD","ETF","CA","TSE*"
"CUDV.B","CI US MIN DOWN VOL ETF UNHDG","CUDV.B","CAD","ETF","CA","TSE*"
"CUEH","CIBC US EQT IND CA HD ET-C H","CUEH","CAD","ETF","CA","TSE*"
"CUEI","CIBC US EQUITY INDEX ETF","CUEI","CAD","ETF","CA","TSE*"
"CUSA","CI US 500 INDEX ETF","CUSA","CAD","ETF","CA","AEQLIT*"
"CUSA.B","CI US 500 INDEX ETF","CUSA.B","CAD","ETF","CA","AEQLIT*"
"CUSM.B","CI US 1000 INDEX ETF","CUSM.B","CAD","ETF","CA","AEQLIT*"
"CUTL","CI UTIL GIANT COV CAL ETF-HC","CUTL","CAD","ETF","CA","TSE*"
"CUTL.B","CI UTIL GIANT COV CAL ETF-UH","CUTL.B","CAD","ETF","CA","TSE*"
"CVD","ISHARES CONVERTIBLE BOND IND","CVD","CAD","ETF","CA","TSE*"
"CVLU","CI US ENH VAL IND (HEDGED)","CVLU","CAD","ETF","CA","TSE*"
"CVLU.B","CI US ENH VAL IND (UNHEDGED)","CVLU.B","CAD","ETF","CA","TSE*"
"CWO","ISHARES EMERGING MARKETS FUN","CWO","CAD","ETF","CA","AEQLIT*"
"CWW","ISHARES GLOBAL WATER INDEX E","CWW","CAD","ETF","CA","TSE*"
"CXF","CI CANADIAN CONVERTIBLE BOND","CXF","CAD","ETF","CA","TSE*"
"CYBR","EVOLVE CYBER SECURITY INDEX","CYBR","CAD","ETF","CA","TSE*"
"CYBR.B","EVOLVE CYBER SECURITY INDEX","CYBR.B","CAD","ETF","CA","TSE*"
"CYH","ISHARES GLOBAL MONTHLY DIVID","CYH","CAD","ETF","CA","TSE*"
"DAMG","DESJ ALT LG/SHT GLB EQY ETF","DAMG","CAD","ETF","CA","TSE*"
"DANC","DESJARDINS ALT LONG/SHORT MT","DANC","CAD","ETF","CA","TSE*"
"DANC.U","DESJ ALT LG/SHT MKT NTRL USH","DANC.U","USD","ETF","CA","TSE*"
"DATA","EVOLVE CLOUD COMPUTING INDEX","DATA","CAD","ETF","CA","TSE*"
"DATA.B","EVOLVE CLOUD COMPUTING IN-B","DATA.B","CAD","ETF","CA","TSE*"
"DCBC","DESJARDINS CNDIN CP BN I ETF","DCBC","CAD","ETF","CA","TSE*"
"DCC","DESJARDINS 1-5 YR CAD CORP","DCC","CAD","ETF","CA","TSE*"
"DCG","DESJARDINS 1-5 YR LAT GOV BD","DCG","CAD","ETF","CA","TSE*"
"DCP","DESJARDINS CAD PREFERRED","DCP","CAD","ETF","CA","TSE*"
"DCS","DESJARDINS CAD SHORT TERM BD","DCS","CAD","ETF","CA","TSE*"
"DCU","DESJARDINS CAD UNIVERSE BOND","DCU","CAD","ETF","CA","TSE*"
"DGR","CI US QUALITY DIVIDEND GROWTH","DGR","CAD","ETF","CA","TSE*"
"DGR.B","CI US QUALITY DIVIDEND GROWTH","DGR.B","CAD","ETF","CA","TSE*"
"DGRC","CI CANADA QUALITY DIVIDEND GRO","DGRC","CAD","ETF","CA","TSE*"
"DISC","BMO GLBL CONSUMER DISCRETION","DISC","CAD","ETF","CA","TSE*"
"DIVS","EVOLVE ACTIVE CANADIAN PREFE","DIVS","CAD","ETF","CA","TSE*"
"DLR","GLOBAL X US DOLLAR CURRENCY","DLR","CAD","ETF","CA","TSE*"
"DLR.OLD","HORIZONS US DOLLAR CRNCY ETF","DLR.OLD","null","ETF","CA","TSE*"
"DLR.U","GLOBAL X US DOLLAR CURRENCY","DLR.U","USD","ETF","CA","TSE*"
"DLR.U.OLD","HORIZONS US DOLLAR CRNCY ETF","DLR.U.OLD","null","ETF","CA","TSE*"
"DMEC","DESJARDINS CANDN EQU IN ETF","DMEC","CAD","ETF","CA","TSE*"
"DMEI","DESJARDINS INTERN EQ IN ETF","DMEI","CAD","ETF","CA","TSE*"
"DMEU","DESJARDINS AMRICAN EQ IN ETF","DMEU","CAD","ETF","CA","TSE*"
"DRCU","DESJARDINS RI ACTIVE CANADIA","DRCU","CAD","ETF","CA","TSE*"
"DRFC","DESJARDINS RI CANADA MULTIFA","DRFC","CAD","ETF","CA","TSE*"
"DRFD","DESJARDINS RI DEVELOPED EX-U","DRFD","CAD","ETF","CA","TSE*"
"DRFE","DESJARDINS RI EMERGING MARKE","DRFE","CAD","ETF","CA","TSE*"
"DRFG","DESJARDINS GLB MF FOSS FUEL","DRFG","CAD","ETF","CA","TSE*"
"DRFU","DESJARDINS RI USA MULTIFACTO","DRFU","CAD","ETF","CA","TSE*"
"DRMC","DESJARDINS RI CANADA - NET-Z","DRMC","CAD","ETF","CA","TSE*"
"DRMD","DESJARDINS RI DEVELOPED EX-U","DRMD","CAD","ETF","CA","TSE*"
"DRME","DESJARDINS RI EMERGING MARKE","DRME","CAD","ETF","CA","TSE*"
"DRMU","DESJARDINS RI USA - NET-ZERO","DRMU","CAD","ETF","CA","TSE*"
"DSAE","DESJA SUS AMERICAN EQ ETF- A","DSAE","CAD","ETF","CA","TSE*"
"DXB","DYNAMIC ACTIVE TACTICAL BOND","DXB","CAD","ETF","CA","TSE*"
"DXBC","DYNAMIC ACTIVE CDN BOND ETF","DXBC","CAD","ETF","CA","TSE*"
"DXBU","DYNAMIC ACTIVE US IG BD ETF","DXBU","CAD","ETF","CA","TSE*"
"DXC","DYNAMIC ACTIVE CANADIAN DIVI","DXC","CAD","ETF","CA","TSE*"
"DXDB","DYNAMIC ACTV DISCOUNT BD ETF","DXDB","CAD","ETF","CA","TSE*"
"DXEM","DYNAMIC ACTIVE EMERGING MARK","DXEM","CAD","ETF","CA","TSE*"
"DXET","DYNAMIC ACTIVE ENERGY EVOLUT","DXET","CAD","ETF","CA","TSE*"
"DXF","DYNAMIC ACTIVE GLOBAL FINANC","DXF","CAD","ETF","CA","TSE*"
"DXG","DYNAMIC ACTIVE GLOBAL DIVIDE","DXG","CAD","ETF","CA","TSE*"
"DXGE","DYNAMIC ACT GLB EQU INC ETF","DXGE","CAD","ETF","CA","TSE*"
"DXIF","DYNAMIC ACTIVE INTERNATIONAL","DXIF","CAD","ETF","CA","TSE*"
"DXN","DYNAMIC ACTIVE GLOBAL INFRAS","DXN","CAD","ETF","CA","TSE*"
"DXO","DYNAMIC ACTIVE CROSSOVER BON","DXO","CAD","ETF","CA","TSE*"
"DXP","DYNAMIC ACTIVE PREFERRED SHA","DXP","CAD","ETF","CA","TSE*"
"DXQ","DYNAMIC ACTV EN YLD OPT ETF","DXQ","CAD","ETF","CA","TSE*"
"DXR","DYNAMIC ACTIVE RETIREMENT IN","DXR","CAD","ETF","CA","TSE*"
"DXU","DYNAMIC ACTIVE US DIVIDEND E","DXU","CAD","ETF","CA","TSE*"
"DXUS","DYNAMIC ACTIVE US EQUITY ETF","DXUS","CAD","ETF","CA","TSE*"
"DXV","DYNAMIC ACTIVE INVESTMENT GR","DXV","CAD","ETF","CA","TSE*"
"DXW","DYNAMIC ACTIVE INTERNATIONAL","DXW","CAD","ETF","CA","TSE*"
"DXZ","DYNAMIC ACTIVE US MID-CAP ET","DXZ","CAD","ETF","CA","TSE*"
"EACC","GLOBAL X MSCI EAFE CC ETF","EACC","CAD","ETF","CA","AEQLIT*"
"EACL","GBL X ENH MSCI EAFE CO C ETF","EACL","CAD","ETF","CA","AEQLIT*"
"EAFL","GLOBAL X EHD MSCI EF IDX ETF","EAFL","CAD","ETF","CA","AEQLIT*"
"EAFX","GLOBAL X MSCI EAFE INDEX ETF","EAFX","CAD","ETF","CA","AEQLIT*"
"EAFX.U","GLOBAL X MSCI EAFE INDEX ETF","EAFX.U","USD","ETF","CA","AEQLIT*"
"EARN","EVOLVE ACTIVE GLOBAL FIXED","EARN","CAD","ETF","CA","TSE*"
"EBIT","EVOLVE BITCOIN ETF","EBIT","CAD","ETF","CA","TSE*"
"EBIT.U","EVOLVE BITCOIN ETF USD","EBIT.U","USD","ETF","CA","TSE*"
"EBNK","EVOLV EURO BKS ENH YLD ETF","EBNK","CAD","ETF","CA","TSE*"
"EBNK.B","EVOLV EURO BKS ENH YLD ETF-B","EBNK.B","CAD","ETF","CA","TSE*"
"EDGE","EVOLVE INNOVATION INDEX FUND","EDGE","CAD","ETF","CA","TSE*"
"EDGE.U","EVOLVE INNOVATION INDEX-USD","EDGE.U","USD","ETF","CA","TSE*"
"EDGF","BROMPTON EUROPEAN DIVIDEND G","EDGF","CAD","ETF","CA","TSE*"
"EGIF","EXEMPLAR GROWTH AND INCOME E","EGIF","CAD","ETF","CA","TSE*"
"EHE","CI EUROPE HEDGED EQUITY INDEX","EHE","CAD","ETF","CA","TSE*"
