SYMBOL,DESCRIPTION,IBKR-SYMBOL,CURRENCY,PRODUCT,REGION,EXCHANGE
"HRL.F100","HAREL SAL DJ US BOND EQ MM","HRL.F100","ILS","ETF","IL","TASE*"
"HRL.F102","HAREL S&amp;P CONS STAPLES CUR H","HRL.F102","ILS","ETF","IL","TASE*"
"HRL.F11","HAREL SAL (4A) TA 90","HRL.F11","ILS","ETF","IL","TASE*"
"HRL.F13","HAREL SAL 00 TEL BOND 40","HRL.F13","ILS","ETF","IL","TASE*"
"HRL.F14","HAREL SAL TA-SME60","HRL.F14","ILS","ETF","IL","TASE*"
"HRL.F16","HAREL SAL 4A TA-FINANCE","HRL.F16","ILS","ETF","IL","TASE*"
"HRL.F17","HAREL SAL 4A TEL - DIV","HRL.F17","ILS","ETF","IL","TASE*"
"HRL.F18","HAREL SAL 4A TA-GROWTH","HRL.F18","ILS","ETF","IL","TASE*"
"HRL.F2","HAREL SAL 4A TA 125","HRL.F2","ILS","ETF","IL","TASE*"
"HRL.F200","HAREL S&amp;P CONS DISCR CUR HDG","HRL.F200","ILS","ETF","IL","TASE*"
"HRL.F201","HAREL S&amp;P REGIONAL BANKS CHG","HRL.F201","ILS","ETF","IL","TASE*"
"HRL.F203","HAREL EURO STOXX 50 EURO-HDG","HRL.F203","ILS","ETF","IL","TASE*"
"HRL.F204","HAREL ISE CYBER SEC DOLLAR-H","HRL.F204","ILS","ETF","IL","TASE*"
"HRL.F205","HAREL MSCI AC WORLD DOLLAR-H","HRL.F205","ILS","ETF","IL","TASE*"
"HRL.F208","HAREL IBOXX US CP LIQ 3-7 CH","HRL.F208","ILS","ETF","IL","TASE*"
"HRL.F24","HAREL SAL 00 TEL BD - SHEKEL","HRL.F24","ILS","ETF","IL","TASE*"
"HRL.F25","HAREL SAL 4D S&amp;P 500","HRL.F25","ILS","ETF","IL","TASE*"
"HRL.F26","HAREL SAL 4D NASDAQ 100","HRL.F26","ILS","ETF","IL","TASE*"
"HRL.F28","HAREL SAL (4D) DAX 30","HRL.F28","ILS","ETF","IL","TASE*"
"HRL.F3","HAREL SAL 00 TEL BOND 20","HRL.F3","ILS","ETF","IL","TASE*"
"HRL.F300","HAREL SAL TEL BOND SHEKEL-50","HRL.F300","ILS","ETF","IL","TASE*"
"HRL.F301","HAREL SAL TEL BOND-GLOBAL","HRL.F301","ILS","ETF","IL","TASE*"
"HRL.F302","HAREL SAL TA SECTOR-BALANCE","HRL.F302","ILS","ETF","IL","TASE*"
"HRL.F303","HAREL TEL BND - SHK BNK&amp;INS","HRL.F303","ILS","ETF","IL","TASE*"
"HRL.F31","HAREL SAL DJ US BOND EQ","HRL.F31","ILS","ETF","IL","TASE*"
"HRL.F4","HAREL SAL 00 TEL BOND 60","HRL.F4","ILS","ETF","IL","TASE*"
"HRL.F49","HAREL NASDAQ 100 CURRENCY HG","HRL.F49","ILS","ETF","IL","TASE*"
"HRL.F50","HAREL SAL S&amp;P 500 CURNCY HDG","HRL.F50","ILS","ETF","IL","TASE*"
"HRL.F51","HAREL RUSSELL 2000 CRNCY HDG","HRL.F51","ILS","ETF","IL","TASE*"
"HRL.F64","HAREL SAL DJ INDUSTRIAL AVG","HRL.F64","ILS","ETF","IL","TASE*"
"HRL.F65","HAREL SAL 4D EURO STOXX 50","HRL.F65","ILS","ETF","IL","TASE*"
"HRL.F67","HAREL SAL 4A NIKKEI 225 CHDG","HRL.F67","ILS","ETF","IL","TASE*"
"HRL.F68","HAREL SAL 4D S&amp;P INDUSTRIAL","HRL.F68","ILS","ETF","IL","TASE*"
"HRL.F69","HAREL SAL 00 TEL BOND YIELDS","HRL.F69","ILS","ETF","IL","TASE*"
"HRL.F7","HAREL SAL (4A) TA 35","HRL.F7","ILS","ETF","IL","TASE*"
"HRL.F72","HAREL SAL 4D EMERGING MARKET","HRL.F72","ILS","ETF","IL","TASE*"
"HRL.F73","HAREL SAL 4D MSCI AC WORLD","HRL.F73","ILS","ETF","IL","TASE*"
"HRL.F74","HAREL SAL 4D S&amp;P HEALTH CARE","HRL.F74","ILS","ETF","IL","TASE*"
"HRL.F75","HAREL SAL 4D S&amp;P FINANCIAL","HRL.F75","ILS","ETF","IL","TASE*"
"HRL.F76","HAREL SAL 4D S&amp;P CONS STAPLE","HRL.F76","ILS","ETF","IL","TASE*"
"HRL.F77","HAREL SAL 4D STOXX EUR 600","HRL.F77","ILS","ETF","IL","TASE*"
"HRL.F80","HAREL STOXX EUROPE 600 EU-HG","HRL.F80","ILS","ETF","IL","TASE*"
"HRL.F81","HAREL SAL 4A S&amp;P FIN CURR HD","HRL.F81","ILS","ETF","IL","TASE*"
"HRL.F82","HAREL S&amp;P 500 L VOL CRNCY HG","HRL.F82","ILS","ETF","IL","TASE*"
"HRL.F84","HAREL MSCI EURO FIN EURO-HDG","HRL.F84","ILS","ETF","IL","TASE*"
"HRL.F86","HAREL S&amp;P TECHNOLOGY CUR HDG","HRL.F86","ILS","ETF","IL","TASE*"
"HRL.F87","HAREL SAL 4D S&amp;P TECHNOLOGY","HRL.F87","ILS","ETF","IL","TASE*"
"HRL.F94","HAREL 4A DJ US DVD CURR HDG","HRL.F94","ILS","ETF","IL","TASE*"
"HRL.F95","HAREL S&amp;P 500 EQUAL WT CHGD","HRL.F95","ILS","ETF","IL","TASE*"
"HRL.F96","HAREL SAL 4D S&amp;P ENERGY","HRL.F96","ILS","ETF","IL","TASE*"
"HRL.F99","HAREL SAL S&amp;P CONSUMER DISCR","HRL.F99","ILS","ETF","IL","TASE*"
"HRL.FK41","HAREL KOSHER TEL BOND 60","HRL.FK41","ILS","ETF","IL","TASE*"
"HRL.FK43","HAREL SAL KOSHER TA 125","HRL.FK43","ILS","ETF","IL","TASE*"
"HRLF209","HAREL SAL IBOXX USD CORP 3-7 ","HRLF209","ILS","ETF","IL","TASE*"
"HRLF29","HAREL SAL 4D HANG SENG ","HRLF29","ILS","ETF","IL","TASE*"
"HRLF30","HAREL SAL 4D MSCI INDIA ","HRLF30","ILS","ETF","IL","TASE*"
"HRLF93","HAREL HTF 4A S&amp;P HEALTH CARE C","HRLF93","ILS","ETF","IL","TASE*"
"IBI.F106","PSAGOT ETF MSCI ACWORLD","IBI.F106","ILS","ETF","IL","TASE*"
"IBI.F11","PSAGOT ETF TANLCFXG","IBI.F11","ILS","ETF","IL","TASE*"
"IBI.F112","PSAGOT ETF DAX 30 H","IBI.F112","ILS","ETF","IL","TASE*"
"IBI.F13","PSAGOT ETF TEL-B20","IBI.F13","ILS","ETF","IL","TASE*"
"IBI.F161","PSAGOT ETF SHORT TA-90","IBI.F161","ILS","ETF","IL","TASE*"
"IBI.F35","PSAGOT ETF INDEX ISRAEL BANK","IBI.F35","ILS","ETF","IL","TASE*"
"IBI.F46","PSAGOT ETF TA-SME150","IBI.F46","ILS","ETF","IL","TASE*"
"IBI.F6","PSAGOT ETF TANLGOV","IBI.F6","ILS","ETF","IL","TASE*"
"IBI.F61","PSAGOT ETF LBMA GOLD AM","IBI.F61","ILS","ETF","IL","TASE*"
"IBI.F62","PSAGOT ETF IBOXX USD IG30","IBI.F62","ILS","ETF","IL","TASE*"
"IBI.FK1","PSAGOT ETF KO TEL-B60","IBI.FK1","ILS","ETF","IL","TASE*"
"IS.FF101","ISHARES CORE EM IMI ACC","IS.FF101","ILS","ETF","IE","TASE*"
"IS.FF102","ISHARES USD TRSRY 1-3Y USD A","IS.FF102","ILS","ETF","IE","TASE*"
"IS.FF103","ISHARES USD CORP BOND USD A","IS.FF103","ILS","ETF","IE","TASE*"
"IS.FF201","ISHARES JPM USD EM BND USD A","IS.FF201","ILS","ETF","IE","TASE*"
"IS.FF202","ISHARES USD TIPS","IS.FF202","ILS","ETF","IE","TASE*"
"IS.FF203","ISHARES USD HY CORP USD ACC","IS.FF203","ILS","ETF","IE","TASE*"
"IS.FF301","ISHARES CORE MSCI EUROPE ACC","IS.FF301","ILS","ETF","IE","TASE*"
"IS.FF302","ISHARES CORE GLB AGG USD-H A","IS.FF302","ILS","ETF","IE","TASE*"
"IS.FF401","ISHARES MSCI CHINA A","IS.FF401","ILS","ETF","IE","TASE*"
"IS.FF402","ISHR HEALTHCARE INNOVATION","IS.FF402","ILS","ETF","IE","TASE*"
"IS.FF403","ISHARES DIGITALISATION","IS.FF403","ILS","ETF","IE","TASE*"
"IS.FF404","ISHARES AUTOMATION&amp;ROBOTIC-A","IS.FF404","ILS","ETF","IE","TASE*"
"IS.FF405","ISHARES USD SHORT DUR USD A","IS.FF405","ILS","ETF","IE","TASE*"
"IS.FF501","ISHARES S&amp;P 500 IT SECTOR","IS.FF501","ILS","ETF","IE","TASE*"
"IS.FF502","ISHARES S&amp;P HEALTH CARE","IS.FF502","ILS","ETF","IE","TASE*"
"IS.FF504","ISHARES S&amp;P CONSUMER DSCRTN","IS.FF504","ILS","ETF","IE","TASE*"
"IS.FF505","ISHARES MSCI ACWI","IS.FF505","ILS","ETF","IE","TASE*"
"IS.FF701","ISHARES NASDAQ 100 USD ACC","IS.FF701","ILS","ETF","IE","TASE*"
"IS.FF702","ISHARES CORE S&amp;P 500","IS.FF702","ILS","ETF","IE","TASE*"
"IS.FF703","ISHARES USD TRES BOND 7-10Y","IS.FF703","ILS","ETF","IE","TASE*"
"IS.FF704","ISHARES USD TREASURY 3-7YR","IS.FF704","ILS","ETF","IE","TASE*"
"KSM.F1","KSM ETF TEL-CP35","KSM.F1","ILS","ETF","IL","TASE*"
"KSM.F101","KSM ETF SPTSX60N CH","KSM.F101","ILS","ETF","IL","TASE*"
"KSM.F103","KSM ETF TA-OIL","KSM.F103","ILS","ETF","IL","TASE*"
"KSM.F106","KSM ETF IBOXIG30","KSM.F106","ILS","ETF","IL","TASE*"
"KSM.F108","KSM ETF TEL-BCLS","KSM.F108","ILS","ETF","IL","TASE*"
"KSM.F11","KSM ETF CTIUSTR","KSM.F11","ILS","ETF","IL","TASE*"
"KSM.F110","KSM ETF TEL-YLD","KSM.F110","ILS","ETF","IL","TASE*"
