SYMBOL,DESCRIPTION,IBKR-SYMBOL,CURRENCY,PRODUCT,REGION,EXCHANGE
"500X","SPDR 500 ESG LEADERS ETF ACC","500X","EUR","ETF","IE","AEB*"
"50E","HSBC EURO STOXX 50 UCITS ETF","50E","EUR","ETF","IE","SBF*"
"540S","AMUNDI SMART FACTORY ETF","540S","EUR","ETF","LU","IBIS*"
"5HGG","OSSIAM ESG SHL BRC CAPE GLB","5HGG","GBP","ETF","FR","LSE*"
"5ITL","WT FTSE MIB 5X DAILY LEV","5ITL","EUR","ETF","IE","BVME.ETF*"
"5QQE","LS 5X LONG QQQ","5QQE","EUR","ETF","IE","LSEETF*"
"5QQQ","LS 5X LONG QQQ","5QQQ","GBP","ETF","IE","LSEETF*"
"5ULS","WT S&amp;P 500 5X DAILY SHORT","5ULS","GBP","ETF","IE","LSEETF*"
"ACGUKD","UBS ETF MSCI ACWI H. GBP UKD","ACGUKD","GBP","ETF","IE","EBS*"
"AEGG","ISHARES GLB AGG ESG GBPHA","AEGG","GBP","ETF","IE","LSEETF*"
"AFLE","AMUNDI FLOAT RATE USD CP-C","AFLE","EUR","ETF","LU","SBF*"
"AGAP","WT AGRICULTURE","AGAP","GBP","ETF","JE","LSE*"
"AGGB","UBS ETC ON CMCI AGRI GBP","AGGB","GBP","ETF","CH","LSE*"
"AHYJ","AMUNDI GERMY BND DL -1X INVR","AHYJ","EUR","ETF","LU","IBIS*"
"AI4U","ARTIFICIAL INTELLIGENCE ETF","AI4U","EUR","ETF","IE","BVME.ETF*"
"AIAG","L&amp;G ARTIFICIAL INTELLIGENCE","AIAG","GBP","ETF","IE","LSEETF*"
"ALQD","X USD ASIACORP BOND","ALQD","EUR","ETF","LU","FWB*"
"AMEG","AM I MSCI EM M SRI PAB G D","AMEG","GBP","ETF","LU","LSE*"
"AMZN","LS 1X AMZN","AMZN","GBP","ETF","IE","LSEETF*"
"ANRJ","AMUNDI GLOBAL HYDROGEN ESG S","ANRJ","EUR","ETF","FR","SBF*"
"ANRJ","AMUNDI GLOBAL HYDROGEN ESG S","ANRJ","GBP","ETF","FR","LSE*"
"AQWA","GX CLEAN WATER UCITS A USD","AQWA","EUR","ETF","IE","BVME.ETF*"
"ARKC","LS ARK GENOMIC REVOLUTION TR","ARKC","GBP","ETF","IE","LSEETF*"
"ARM3","3X LONG ARM","ARM3","EUR","ETF","IE","BVME.ETF*"
"ATIP","AM INDEX US GOV INFL BOND","ATIP","EUR","ETF","LU","BVME.ETF*"
"AWESGG","UBS ETF ACWI ESG HDG GBP ACC","AWESGG","GBP","ETF","IE","EBS*"
"AWSRIH","UBS ETF ACWI SRI HDG GBP DIS","AWSRIH","GBP","ETF","IE","EBS*"
"BATG","L&amp;G BATTERY VALUE-CHAIN","BATG","GBP","ETF","IE","LSEETF*"
"BBTR","JPM BETA US TRE BD UCITS ETF","BBTR","EUR","ETF","IE","BVME.ETF*"
"BENE","WT ENERGY ENHANCED","BENE","EUR","ETF","IE","BVME.ETF*"
"BITCGBP","COINSHARES PHYSICAL BITCOIN","BITCGBP","GBP","ETF","JE","EBS*"
"BLUE","BNP ECPI BLUE ECONOMY ETF","BLUE","EUR","ETF","LU","SBF*"
"BNKE","AM EURO STOXX BANKS-ETF ACC","BNKE","GBP","ETF","LU","LSE*"
"BNQ5","BNP PARIBAS RICI EN IND METL","BNQ5","EUR","ETF","DE","FWB*"
"BNQP","BNP PAR RICI ENH COPPER TR","BNQP","EUR","ETF","DE","IBIS*"
"BNQQ","BNP PAR RICI ENH NICKEL","BNQQ","EUR","ETF","DE","IBIS*"
"BNQR","BNP PAR RICI ENH ZINC","BNQR","EUR","ETF","DE","IBIS*"
"BRNG","WT BRENT CRUDE OIL","BRNG","GBP","ETF","JE","LSE*"
"BS28","IVZ BULLETSHARES 2028 USD D","BS28","EUR","ETF","IE","BVME.ETF*"
"BTECJ","BIOPROD TECH + TOOLS ETF","BTECJ","EUR","ETF","IE","BVME.ETF*"
"BTP1S","LYXOR BTP MONTHLY -1X INVERS","BTP1S","EUR","ETF","LU","BVME.ETF*"
"BX26","IVZ BULLETSHARES 2026 USD D","BX26","GBP","ETF","IE","LSEETF*"
"BX27","IVZ BULLETSHARES 2027 USD D","BX27","GBP","ETF","IE","LSEETF*"
"C069","CMSTG ETF DJ ST 600 IN G&amp;S-I","C069","EUR","ETF","LU","SWB*"
"C070","COMSTAGE ETF DJ ST 600 INS-I","C070","EUR","ETF","LU","SWB*"
"C300","INVESCO S&amp;P CHINA A 300 SWAP","C300","EUR","ETF","IE","BVME.ETF*"
"C3M","AMUNDI ETF GOVIES 0-6 MONTHS","C3M","EUR","ETF","FR","SBF*"
"C40","AMUNDI CAC 40 ESG","C40","EUR","ETF","LU","SBF*"
"C4D","AMUNDI CAC 40 UCITS","C4D","EUR","ETF","LU","SBF*"
"CARP","WISDOMTREE CARBON","CARP","GBP","ETF","JE","LSE*"
"CATH","LYXOR MSCI WRLD CATHOLIC ESG","CATH","EUR","ETF","LU","BVME.ETF*"
"CAVE","VANECK SMART HOME ETF","CAVE","EUR","ETF","IE","AEB*"
"CBEU6EUR","LYXOR STOXX EUROPE 600 ETF","CBEU6EUR","EUR","ETF","LU","EBS*"
"CCLG","GX CHINACLEANENERGY UCITS","CCLG","GBP","ETF","IE","LSEETF*"
"CCXAG","UBS ETF CMCI EX AGRI GBP","CCXAG","GBP","ETF","IE","EBS*"
"CD5","AMUNDI EURO STOXX 50","CD5","EUR","ETF","LU","SBF*"
"CE01","ISHARES EURO GOVT BOND 7-10Y","CE01","GBP","ETF","IE","LSEETF*"
"CEMX","ISHARES MSCI EM CONSUM GRWTH","CEMX","GBP","ETF","IE","LSEETF*"
"CEUR","AMUNDI MSCI EU ESG BROAD CTB","CEUR","GBP","ETF","LU","LSE*"
"CG9","AMUNDI MSCI EUROPE GROWTH","CG9","EUR","ETF","LU","SBF*"
"CHGT","SPDR BBG CHINA TREASURY ACC","CHGT","GBP","ETF","IE","LSEETF*"
"CHPA","FRK MSCI CH PARIS UCITS ETF","CHPA","GBP","ETF","IE","LSEETF*"
"CHRG","WT BATTERY SOLUTIONS-USD ACC","CHRG","GBP","ETF","IE","LSEETF*"
"CHTE","UBS ETF CHINA TECH USD ACC","CHTE","GBP","ETF","LU","LSE*"
"CKFG","CIRCA5000 SUST FOOD ETF","CKFG","GBP","ETF","IE","LSEETF*"
"CKHG","CIRCA5000 HEALTH &amp; WELL ETF","CKHG","GBP","ETF","IE","LSEETF*"
"CLOU","GX CLOUD COMPUTING UCITS","CLOU","EUR","ETF","IE","BVME.ETF*"
"CLPP","GX 1-3 MONTH T-BILL UCITS","CLPP","GBP","ETF","IE","LSEETF*"
"CM5S","IVZ S&amp;P CHINA A MID 500 SWAP","CM5S","GBP","ETF","IE","LSEETF*"
"CMBG","UBS ETC ON CMCI BCOM MLY GBP","CMBG","GBP","ETF","CH","LSE*"
"CMCG","IVZ BBG CMOD CARB TILT","CMCG","GBP","ETF","IE","LSEETF*"
"CMFP","L&amp;G LONG DATED ALL COMMOD","CMFP","GBP","ETF","IE","LSEETF*"
"CMGG","UBS ETC ON CMCI GSCI MLY GBP","CMGG","GBP","ETF","CH","LSE*"
"CMU","AMUNDI MSCI EMU ESG LEADERS","CMU","GBP","ETF","LU","LSE*"
"CMX1","ISHARES MSCI MEX CAPPED USD","CMX1","GBP","ETF","IE","LSEETF*"
"CNEG","AM MSCI CH ESG LEAD SELECT C","CNEG","GBP","ETF","LU","LSE*"
"CNX1","ISHARES NASDAQ 100 USD ACC","CNX1","GBP","ETF","IE","LSEETF*"
"CNY","HSBC MSCI CHINA UCITS ETF","CNY","EUR","ETF","IE","SBF*"
"COIB","LS 1X COIN","COIB","GBP","ETF","IE","LSEETF*"
"COPB","WT COPPER","COPB","GBP","ETF","JE","LSE*"
"COPG","GX COPPER MINERS UCITS","COPG","GBP","ETF","IE","LSEETF*"
"COSE","AMUNDI PEA S&amp;P US CS ESG","COSE","EUR","ETF","FR","SBF*"
"COTN","WT COTTON","COTN","EUR","ETF","JE","BVME.ETF*"
"CP9G","AMUNDI MSCI PAC EXJ SRI PA-C","CP9G","GBP","ETF","LU","LSE*"
"CPRI","FRK CATH PRINCPL EM DEBT ETF","CPRI","GBP","ETF","IE","LSEETF*"
"CRPS","ISHARES GLOBAL CORP","CRPS","GBP","ETF","IE","LSEETF*"
"CRPX","AM EUR CO BD PAB NZ AM-ETF A","CRPX","GBP","ETF","LU","LSE*"
"CRUP","WT WTI CRUDE OIL","CRUP","GBP","ETF","JE","LSE*"
"CS1","AMUNDI IBEX 35 UCITS ACC","CS1","GBP","ETF","FR","LSE*"
"CSBGE7","ISHARES EUR GOVT 3-7Y ACC","CSBGE7","EUR","ETF","IE","EBS*"
"CSEMUS","ISHARES MSCI EMU SML-C ACC","CSEMUS","EUR","ETF","IE","EBS*"
"CSPE","SPDR MSCI EUROPE CON STAPLES","CSPE","GBP","ETF","IE","LSEETF*"
"CSSX5E","ISHARES CORE EURO STOXX 50","CSSX5E","EUR","ETF","IE","EBS*"
"CSWG","AMUNDI ETF MSCI SWITZERLAND","CSWG","GBP","ETF","LU","LSE*"
"CURG","VANECK GENOMIC HLTH INN ETF","CURG","GBP","ETF","NL","LSEETF*"
"CVGB","VANECK SMART HOME ETF","CVGB","GBP","ETF","IE","LSEETF*"
"CYBG","VANECK BIONIC ETF","CYBG","GBP","ETF","NL","LSEETF*"
"DCGBAS","UBS ETF BBG COMMODITY H. GBP","DCGBAS","GBP","ETF","IE","EBS*"
"DEMR","WISDOMTREE EM EQ INC ACC","DEMR","EUR","ETF","IE","BVME.ETF*"
"DFE","WT EUROPE SMALLCAP DIV UCITS","DFE","GBP","ETF","IE","LSEETF*"
"DFNG","VANECK DEFENSE ETF","DFNG","GBP","ETF","IE","LSEETF*"
"DGGE","ISHARES DIG ENTRN N EDU USDA","DGGE","EUR","ETF","IE","SBF*"
"DGIT","ISHARES DIGITALISATION","DGIT","GBP","ETF","IE","LSEETF*"
"DHSP","WISDOMTREE US EQ INC ACC","DHSP","GBP","ETF","IE","LSEETF*"
"DPYG","ISHARES DVL PRPTY YLD GBP-HD","DPYG","GBP","ETF","IE","LSEETF*"
"EBBB","AMUNDI EUR CORPORATE BOND 1-","EBBB","EUR","ETF","LU","SBF*"
"ECRP3","AMUNDI ECRP SRI 0-3 UCITS","ECRP3","EUR","ETF","LU","SBF*"
"EDIV","AM S&amp;P EU ZONE DVD AR ESG-EA","EDIV","GBP","ETF","LU","LSE*"
"EEIA","WISDOMTREE EU EQ INC ACC","EEIA","EUR","ETF","IE","LSEETF*"
"EFPX","FIRST TRUST IPOX EUROPE EQY","EFPX","EUR","ETF","IE","BVME.ETF*"
"EFQ8","DEKA IBOXX EUR LIQUID NON-FI","EFQ8","EUR","ETF","DE","IBIS*"
"EGEUAS","UBS ETF MSCI EMU GROWTH","EGEUAS","EUR","ETF","IE","BVME.ETF*"
"EGOV","AMUN EURO GOV BD - UCITS ETF","EGOV","EUR","ETF","LU","SBF*"
"EGRO","BNP ESG GROWTH EUROPE ETF","EGRO","EUR","ETF","LU","SBF*"
"EL4E","DEKA STOXX EUROPE STRONG STY","EL4E","EUR","ETF","DE","IBIS*"
"EL4S","DEKA DB EUROGOV GERMANY 1-3","EL4S","EUR","ETF","DE","IBIS*"
"EL4Z","DEKA MSCI USA UCITS ETF","EL4Z","EUR","ETF","DE","IBIS*"
"EMAS","SPDR EM ASIA","EMAS","GBP","ETF","IE","LSEETF*"
"EMDG","L&amp;G ESG EMG 0-5 B ETF USD-D","EMDG","GBP","ETF","IE","LSEETF*"
"EMGB","VANECK JPM EM LOC CUR BD ETF","EMGB","GBP","ETF","IE","LSEETF*"
"EMIE","UBS ETF EMIG ESG USD ACC","EMIE","EUR","ETF","LU","IBIS*"
"EMIM","ISHARES CORE EM IMI ACC","EMIM","EUR","ETF","IE","AEB*"
"EMLO","UBS ETF EM MF ENH L CCY BOND","EMLO","GBP","ETF","LU","LSE*"
"EMPR","FRK MSCI EM PARIS UCITS ETF","EMPR","GBP","ETF","IE","LSEETF*"
"ENCG","L&amp;G ENHANCED COMM UCITS ETF","ENCG","GBP","ETF","IE","LSEETF*"
"EPRE","AMUNDI FTSE EPRA EUR RL EST","EPRE","EUR","ETF","LU","SBF*"
"EQSG","INVESCO NASDAQ-100 SWAP ACC","EQSG","GBP","ETF","IE","LSEETF*"
"ESGG","IVZ MSCI WORLD ESG UCITS ETF","ESGG","GBP","ETF","IE","LSEETF*"
"ESGP","HAN ESG MINING UCTIS ETF","ESGP","GBP","ETF","IE","LSEETF*"
"ESGW","IVZ MSCI WORLD ESG UCITS ETF","ESGW","EUR","ETF","IE","BVME.ETF*"
"ESIE","ISHARES EUROPE ENERGY EUR A","ESIE","GBP","ETF","IE","LSEETF*"
"ESIF","ISHARES EUROPE FINANCL EUR A","ESIF","GBP","ETF","IE","LSEETF*"
"ESIH","ISHARES EUROPE HEALTH EUR A","ESIH","GBP","ETF","IE","LSEETF*"
"ESJS","INVESCO MSCI JAPAN ESG ACC","ESJS","GBP","ETF","IE","LSEETF*"
"ESUS","INVESCO MSCI USA ESG DIST","ESUS","GBP","ETF","IE","LSEETF*"
"ETHEREUMX","ETHER TRACKER ONE - EUR","ETHEREUM XBTE","EUR","ETF","SE","SFB*"
"ETRA","L&amp;G EN TRAN COMM UCITS ETF","ETRA","GBP","ETF","IE","LSEETF*"
"EUE","ISHARES CORE EURO STOXX 50","EUE","GBP","ETF","IE","LSEETF*"
"EUGBPA","UBS ETF MSCI EMU H.GBP A ACC","EUGBPA","GBP","ETF","LU","EBS*"
"EUGBPD","UBS ETF MSCI EMU H.GBP A DIS","EUGBPD","GBP","ETF","LU","EBS*"
"EXVM","ISHR EB.REXX GV DE 0-1Y EURD","EXVM","EUR","ETF","DE","IBIS*"
"FAGB","INVESCO US HYFA GBP HDG ACC","FAGB","GBP","ETF","IE","LSEETF*"
"FANP","GRANITESHARES FAANG","FANP","GBP","ETF","IE","LSEETF*"
"FASA","IVZ FTSE ALL SHR ESG ACC","FASA","GBP","ETF","IE","LSEETF*"
"FB1X","LS 1X FB","FB1X","GBP","ETF","IE","LSEETF*"
"FDN","FIRST TRUST DJ INTERNET ETF","FDN","GBP","ETF","IE","LSEETF*"
"FEME","FIDELITY EM QUAL INCOME-INC","FEME","EUR","ETF","IE","BVME.ETF*"
"FEUR","FIDELITY SRE EUR EQUITY-ACC","FEUR","EUR","ETF","IE","BVME.ETF*"
"FGGG","FIL GL GOV CLI AWARE - GBP A","FGGG","GBP","ETF","IE","LSEETF*"
"FGGP","FIL GL GOV CLI AWARE - INC","FGGP","GBP","ETF","IE","LSEETF*"
"FGLS","FIDELITY SRE GLB EQUITY-ACC","FGLS","GBP","ETF","IE","LSEETF*"
"FGOV","FIRST TRUST LOW DUR G G BOND","FGOV","GBP","ETF","IE","LSEETF*"
"FGQP","FIDELITY GBL QUAL INC GBP-HI","FGQP","GBP","ETF","IE","LSEETF*"
"FING","GLOBAL X FINTECH UCITS USD-I","FING","GBP","ETF","IE","LSEETF*"
"FJPR","FIDELITY SRE JP EQUITY -ACC","FJPR","EUR","ETF","IE","BVME.ETF*"
"FLOS","ISH USD FLOAT BOND GBP-H DIS","FLOS","GBP","ETF","IE","LSEETF*"
"FLXE","FRANKLIN EMMARKETS UCITS ETF","FLXE","GBP","ETF","IE","LSEETF*"
"FLXU","FRANKLIN US EQUITY UCITS ETF","FLXU","GBP","ETF","IE","LSEETF*"
"FNCW","SPDR WORLD FINANCIALS","FNCW","GBP","ETF","IE","LSEETF*"
"FRGP","ISHARES FRANCE GBT BD GBP-HD","FRGP","GBP","ETF","IE","LSEETF*"
"FSED","FIDELITY SUS USD EM BD - INC","FSED","GBP","ETF","IE","LSEETF*"
"FSOV","FIRST TRUST LOW DUR G G BOND","FSOV","EUR","ETF","IE","AEB*"
"FSUS","ISHARES EDGE MSCI US MLTFCTR","FSUS","GBP","ETF","IE","LSEETF*"
"FUQA","FIDELITY US QUAL INCOME-ACC","FUQA","GBP","ETF","IE","LSEETF*"
"FUSP","FIDELITY US QUAL INC GBP-H","FUSP","GBP","ETF","IE","LSEETF*"
"FWRG","IVZ FTSE ALL WORLD ACC","FWRG","GBP","ETF","IE","LSEETF*"
"GAGG","AMUNDI INDEX SOLUTIONS - AMU","GAGG","GBP","ETF","LU","LSE*"
"GBCH","WT LONG CHF SHORT GBP","GBCH","GBP","ETF","JE","LSE*"
"GBHS","INVESCO GLOBAL HY ESG DIST","GBHS","GBP","ETF","IE","LSEETF*"
"GBP5","L&amp;G ESG GBP CORP BOND 0-5Y","GBP5","GBP","ETF","IE","LSEETF*"
"GBPC","L&amp;G ESG GBP CORPORATE BOND","GBPC","GBP","ETF","IE","LSEETF*"
"GBPG","GS ACCESS UK GILTS GBP DIST","GBPG","GBP","ETF","IE","LSEETF*"
"GBSP","WT PHYSICAL GOLD-GBP DLY HDG","GBSP","GBP","ETF","JE","LSE*"
"GBUR","WT LONG EUR SHORT GBP","GBUR","GBP","ETF","JE","LSE*"
"GCBS","INVESCO GLOBAL CB ESG DIST","GCBS","GBP","ETF","IE","LSEETF*"
"GCLX","IVZ GLOBAL CLEAN ENERGY ACC","GCLX","GBP","ETF","IE","LSEETF*"
"GCSG","AM GL CORP SRI 1-5 Y H GBP C","GCSG","GBP","ETF","LU","LSE*"
"GCVG","SPDR GLOBAL CONV GBP-H DIS","GCVG","GBP","ETF","IE","LSEETF*"
"GEND","LYXOR GLOB GENDER EQL UCITS","GEND","GBP","ETF","LU","LSE*"
"GENDED","UBS ETF GL GEN EQ USD A-DIS","GENDED","EUR","ETF","IE","BVME.ETF*"
"GENE","UBS ETF GL GENDER EQ USD","GENE","GBP","ETF","IE","LSE*"
"GGRG","WISDOMTREE GLB QLY DIV GRWTH","GGRG","GBP","ETF","IE","LSEETF*"
"GIL5","AM UK GOV BD 0-5Y-ETF D","GIL5","GBP","ETF","LU","LSE*"
"GILG","ISH GLB INFL-LK GOVT GBP-H D","GILG","GBP","ETF","IE","LSEETF*"
"GILS","AM UK GOVERNMENT BOND-ETF D","GILS","GBP","ETF","LU","LSE*"
"GLBL","SPDR BBG GLOBAL AGG ETF","GLBL","GBP","ETF","IE","LSEETF*"
"GLCB","SPDR GLOBAL CONVERTIBLE DIST","GLCB","GBP","ETF","IE","LSEETF*"
"GOVP","ISHARES USD TRES BOND GBPH D","GOVP","GBP","ETF","IE","LSEETF*"
"GSEM","GS ACTIVEBETA EM EQ","GSEM","EUR","ETF","IE","BVME.ETF*"
"GSPX","ISHARES CORE S&amp;P 500 GBP-H D","GSPX","GBP","ETF","IE","LSEETF*"
"HCHS","HSBC MSCI CN ETF USD ACC","HCHS","GBP","ETF","IE","LSEETF*"
"HDIQ","ISHARES MSCI USA QUALITY DIV","HDIQ","GBP","ETF","IE","LSEETF*"
"HEDS","WISDOMTREE EU EQ ACC USD HDG","HEDS","GBP","ETF","IE","LSEETF*"
"HESS","HSBC MSCI EM SC ESG USD ACC","HESS","GBP","ETF","IE","LSEETF*"
"HEVS","HSBC MSCI EM V ESG USD ACC","HEVS","EUR","ETF","IE","SBF*"
"HIDR","HSBC MSCI INDONESIA UCITS ET","HIDR","GBP","ETF","IE","LSEETF*"
"HIES","HSBC MSCI EM ISLAMIC USD ACC","HIES","GBP","ETF","IE","LSEETF*"
"HIPS","HSBC MSCI EU ISLAMIC EUR ACC","HIPS","GBP","ETF","IE","LSEETF*"
"HIWS","HSBC MSCI WLD ISLAMIC USD AC","HIWS","GBP","ETF","IE","LSEETF*"
"HKDE","UBS ETF MSCI HONG KONG","HKDE","EUR","ETF","LU","AEB*"
"HMCH","HSBC MSCI CHINA UCITS ETF","HMCH","GBP","ETF","IE","LSEETF*"
"HMXS","HSBC MSCI PAC EXJP USD ACC","HMXS","GBP","ETF","IE","LSEETF*"
"HPES","HSBC FTSE EPRA DEV CPA USD D","HPES","GBP","ETF","IE","LSEETF*"
"HPNA","HSBC FTSE EPRA DEV CPA USD A","HPNA","EUR","ETF","IE","BVME.ETF*"
"HPRO","HSBC FTSE EPRA/NAREIT DEV. U","HPRO","GBP","ETF","IE","LSEETF*"
"HSEP","HSBC EUROPE SUSTAINABLE EQY","HSEP","GBP","ETF","IE","LSEETF*"
"HSES","HSBC EU SU EQ ETF EUR DIST","HSES","GBP","ETF","IE","LSEETF*"
"HSGG","HSBC ICAV GL SUS GOV BND ETF","HSGG","GBP","ETF","IE","LSEETF*"
"HSTC","HSBC HANG SENG TECH UCITS ET","HSTC","GBP","ETF","IE","LSEETF*"
"HSWO","HSBC DEV WORLD SUSTAINABLE E","HSWO","GBP","ETF","IE","LSEETF*"
"HUKS","HSBC UK SUS EQ ETF GBP DIS","HUKS","GBP","ETF","IE","LSEETF*"
"HWWS","HSBC MF WLDWIDE ETF USD ACC","HWWS","GBP","ETF","IE","LSEETF*"
"IBGL","ISHARES EURO GOVT 15-30YR","IBGL","GBP","ETF","IE","LSEETF*"
"IBGM","ISHARES EURO GOVT 7-10YR","IBGM","EUR","ETF","IE","AEB*"
"IBGX","ISHARES EURO GOVT 3-5Y","IBGX","GBP","ETF","IE","LSEETF*"
"IBGZ","ISHARES EURO GOVT 10-15YR","IBGZ","GBP","ETF","IE","LSEETF*"
"IBZL","ISHARES MSCI BRAZIL","IBZL","GBP","ETF","IE","LSEETF*"
"IEAH","ISHARES CORE EUR CRP GBP-H D","IEAH","GBP","ETF","IE","LSEETF*"
"IEBC","ISHARES CORE EURO CORP BOND","IEBC","GBP","ETF","IE","LSEETF*"
"IEMI","ISHARES EM INFRASTRUCTURE","IEMI","GBP","ETF","IE","LSEETF*"
"IESG","ISHARES MSCI EUROPE SRI","IESG","GBP","ETF","IE","LSEETF*"
"IGHY","ISHARES GLOBAL HY CORP-DISTR","IGHY","GBP","ETF","IE","LSEETF*"
"IGLT","ISHARES CORE UK GILTS","IGLT","GBP","ETF","IE","LSEETF*"
"IGSD","ISHARES USD SHORT DUR USD D","IGSD","GBP","ETF","IE","LSEETF*"
"IH2O","ISHARES GLOBAL WATER","IH2O","GBP","ETF","IE","LSEETF*"
"IHCU","ISHARES S&amp;P HEALTH CARE","IHCU","GBP","ETF","IE","LSEETF*"
"IJPE","ISHARES MSCI JPN MONTH EUR-H","IJPE","EUR","ETF","IE","LSEETF*"
"IJPH","ISHARES MSCI JAPAN GBP-H","IJPH","GBP","ETF","IE","LSEETF*"
"IMAE","ISHARES CORE MSCI EUROPE ACC","IMAE","EUR","ETF","IE","AEB*"
"IMEU","ISHARES CORE MSCI EUROPE","IMEU","EUR","ETF","IE","AEB*"
"INCU","ISHARES US EQT HIH IN UC ETF","INCU","GBP","ETF","IE","LSEETF*"
"INDU","LYXOR STX600 IND GOOD&amp;SERV","INDU","EUR","ETF","LU","IBIS*"
"INDU","WT INDUSTRIAL METALS","INDU","GBP","ETF","JE","LSE*"
"INFH","AM US INF EXP 10Y-ETF EUR HD","INFH","EUR","ETF","LU","BVME.ETF*"
"INFL","AM EURO INFL EXP 2-10Y-ETF A","INFL","EUR","ETF","LU","SBF*"
"INQP","INQQ INDIA ESG-S UCITS ETF","INQP","GBP","ETF","IE","LSEETF*"
"IS15","ISHARES GBP CORP BOND 0-5YR","IS15","GBP","ETF","IE","LSEETF*"
