SYMBOL,DESCRIPTION,IBKR-SYMBOL,CURRENCY,PRODUCT,REGION,EXCHANGE
GLDN,ISHARES PHYSICAL GOLD ETF,GLDN,AUD,ETF,AU,ASX
GLIN,ISHARES FTSE GBL INF AUD HDG,GLIN,AUD,ETF,AU,ASX
GLOB,BARROW HANLEY GLB SHR MF,GLOB,AUD,ETF,AU,ASX
GLPR,ISHARES FTSE GBL PRP AUD HDG,GLPR,AUD,ETF,AU,ASX
GMTL,GLOBAL X GREEN MET MINER ETF,GMTL,AUD,ETF,AU,ASX
GMVW,VANECK GEARED AU EQULW FD HF,GMVW,AUD,ETF,AU,ASX
GOAT,VANECK MORNINGSTAR INTERNATI,GOAT,AUD,ETF,AU,ASX
GOLD,GLOBAL X PHYSICAL GOLD,GOLD,AUD,ETF,AU,ASX
GOOD,JANUS SUST CREDIT ACT ETF MF,GOOD,AUD,ETF,AU,ASX
GOVT,SPDR S&P/ASX AUS GOVT BOND,GOVT,AUD,ETF,AU,ASX
GPEQ,VANECK GB LISTED PV EQ ETF,GPEQ,AUD,ETF,AU,ASX
GRNV,VANECK MSCI AUSTRALIAN SUSTA,GRNV,AUD,ETF,AU,ASX
GROW,SCHRODER REAL RETURN FUNDW,GROW,AUD,ETF,AU,ASX
GXAI,GX ARTIFICIAL INTELLIGENCE,GXAI,AUD,ETF,AU,ASX
GXLD,GLOBAL X GOLD BULLION ETF,GXLD,AUD,ETF,AU,ASX
H100,BS FTSE 100 CCY HEDGED ETF,H100,AUD,ETF,AU,ASX
HACK,BETASHARES GLOBAL CYBERSECUR,HACK,AUD,ETF,AU,ASX
HBRD,BETASHARES ACTIVE AUS HYB FD,HBRD,AUD,ETF,AU,ASX
HCRD,BETASHARES HDG AUS INVG ETF,HCRD,AUD,ETF,AU,ASX
HETH,BETASHARES GLB SUST LD ETF-H,HETH,AUD,ETF,AU,ASX
HEUR,BETASHARES EUROPE ETF - CURR,HEUR,AUD,ETF,AU,ASX
HGBL,BETASHARES GLB SHR ETF HDG,HGBL,AUD,ETF,AU,ASX
HGEN,GLOBAL X HYDROGEN ETF/AUS,HGEN,AUD,ETF,AU,ASX
HHIF,HEJAZ HI INNOVATION ACT ETF,HHIF,AUD,ETF,AU,ASX
HJHI,HEJAZ HIGH INCOME ACTIVE ETF,HJHI,AUD,ETF,AU,ASX
HJPN,BETASHARES JAPAN ETF - CURRE,HJPN,AUD,ETF,AU,ASX
HJZP,HEJAZ PROPERTY FUND MG F,HJZP,AUD,ETF,AU,ASX
HLTH,VANECK GLOBAL HEALTHCARE LEA,HLTH,AUD,ETF,AU,ASX
HNDQ,BETASHARES NASDAQ 100 ETF-H,HNDQ,AUD,ETF,AU,ASX
HQLT,BETASHARES GLB QUAL LEAD ETF,HQLT,AUD,ETF,AU,ASX
HVLU,VANECK MSCI INTL VL A H ETF,HVLU,AUD,ETF,AU,ASX
HVST,BETASHARES AU DVD HARVESTER,HVST,AUD,ETF,AU,ASX
HYGG,HYPERION GLB GRW COMP FUND,HYGG,AUD,ETF,AU,ASX
IAA,ISHARES ASIA 50/AUS,IAA,AUD,ETF,AU,ASX
IAF,ISHARES CORE COMPOSITE BOND,IAF,AUD,ETF,AU,ASX
IBAL,ISHARES BALANCED ESG ETF,IBAL,AUD,ETF,AU,ASX
IBUY,BETASHARES E-COMMERCE ETF,IBUY,AUD,ETF,AU,ASX
ICOR,ISHARES CORE CORP BOND ETF,ICOR,AUD,ETF,AU,ASX
IDEA,PERPETUAL GB INN SH FD ETF,IDEA,AUD,ETF,AU,ASX
IEAT,BETASHARES FUTURE FOOD ETF,IEAT,AUD,ETF,AU,ASX
IEM,ISHARES MSCI EMERGING MK,IEM,AUD,ETF,AU,ASX
IESG,ISHARES CORE MSCI AU ESG,IESG,AUD,ETF,AU,ASX
IEU,ISHARES EUROPE/AU,IEU,AUD,ETF,AU,ASX
IFRA,VANECK FTSE GLOBAL INFRASTRU,IFRA,AUD,ETF,AU,ASX
IGB,ISHARES TREASURY ETF,IGB,AUD,ETF,AU,ASX
IGRO,ISHARE HIGH GROWTH ESG ETF,IGRO,AUD,ETF,AU,ASX
IHCB,ISHARES CORE GL CORP BD AUDH,IHCB,AUD,ETF,AU,ASX
IHD,ISHARES S&P/ASX DIVIDEND OPP,IHD,AUD,ETF,AU,ASX
IHEB,ISHARES JPM USD EM MK BD AUD,IHEB,AUD,ETF,AU,ASX
IHHY,ISHARES GLB HIGH YLD BD A HG,IHHY,AUD,ETF,AU,ASX
IHOO,ISHARES GLOBAL 100 AUD HEDGE,IHOO,AUD,ETF,AU,ASX
IHQL,ISHARE MSCI WLD EX AU QU HDG,IHQL,AUD,ETF,AU,CHIXAU
IHVV,ISHARES S&P 500 AUD HEDGED,IHVV,AUD,ETF,AU,ASX
IHWL,ISHARES MSCI WLD X OZ ESG,IHWL,AUD,ETF,AU,ASX
IIGF,INTELLIGENT INVESTOR AUS EGF,IIGF,AUD,ETF,AU,ASX
IIND,BETASHARES INDIA QUALITY ETF,IIND,AUD,ETF,AU,ASX
IISV,INTELL INV SELVAL SHR FD MF,IISV,AUD,ETF,AU,ASX
IJH,ISHARES S&P MID-CAP ETF/AUS,IJH,AUD,ETF,AU,ASX
IJP,ISHARES MSCI JAPAN,IJP,AUD,ETF,AU,ASX
IJR,ISHARES S&P SMALL CAP ETF/AU,IJR,AUD,ETF,AU,ASX
IKO,ISHARES MSCI SOUTH KOREA ETF,IKO,AUD,ETF,AU,ASX
ILB,ISHARES GOVERNMENT INFLATI E,ILB,AUD,ETF,AU,ASX
ILC,ISHARES S&P/ASX 20 ETF,ILC,AUD,ETF,AU,ASX
IMLC,INV MUTUAL CONC AUS SHAR ETF,IMLC,AUD,ETF,AU,ASX
IMPQ,EINVEST BETTER FUTURE FUND,IMPQ,AUD,ETF,AU,ASX
IMTM,ISHARES MSCI WD EX AU MM ETF,IMTM,AUD,ETF,AU,CHIXAU
INCM,BETASHARES GB INCOME LEADERS,INCM,AUD,ETF,AU,ASX
INES,INTELLIGENT INVESTOR ETHICAL,INES,AUD,ETF,AU,ASX
INIF,INTELLIGENT INVESTOR AUS EQU,INIF,AUD,ETF,AU,ASX
IOO,ISHARES GLOBAL 100/AU,IOO,AUD,ETF,AU,ASX
IOZ,ISHARES CORE S&P/ASX 200 ETF,IOZ,AUD,ETF,AU,ASX
IPAY,BETASHARES FUTURE PAY ETF,IPAY,AUD,ETF,AU,ASX
IQLT,ISHARES MSCI WD EX AU QL ETF,IQLT,AUD,ETF,AU,CHIXAU
ISEC,ISHARES ENHANCED CASH ETF,ISEC,AUD,ETF,AU,ASX
ISLM,HEJAZ EQUITIES FUND MG F,ISLM,AUD,ETF,AU,ASX
ISO,ISHARES S&P/ASX SMALL ORDINA,ISO,AUD,ETF,AU,ASX
ITEK,ISHARES FUTURE TECH INNO ETF,ITEK,AUD,ETF,AU,ASX
IUSG,ISHARES US TRES BD AUD HDETF,IUSG,AUD,ETF,AU,ASX
IVE,ISHARES MSCI ETF,IVE,AUD,ETF,AU,ASX
IVHG,ISHARES MSCI WD EX AU VH ETF,IVHG,AUD,ETF,AU,CHIXAU
IVLU,ISHARE MSCI WLD EX AU VL ETF,IVLU,AUD,ETF,AU,CHIXAU
IVV,ISHARES S&P 500 ETF/AUS,IVV,AUD,ETF,AU,ASX
IWLD,ISHARES MSCI WLD X OZ ESG,IWLD,AUD,ETF,AU,ASX
IXI,ISHARES GLOBAL CONSUM STAPLE,IXI,AUD,ETF,AU,ASX
IXJ,ISHARES GLOBAL HEALTHCAR/AU,IXJ,AUD,ETF,AU,ASX
IYLD,ISHARES YIELD PLUS ETF,IYLD,AUD,ETF,AU,ASX
IZZ,ISHARES CHINA LARGE-CAP/AUD,IZZ,AUD,ETF,AU,ASX
JEPI,JPM EQY PREM INC ACT ETF MF,JEPI,AUD,ETF,AU,ASX
JGLO,JPM GLOBAL SELECT EQ ACTIVE,JGLO,AUD,ETF,AU,ASX
JHLO,JPM GLOBAL SELECT ETF HEDGED,JHLO,AUD,ETF,AU,ASX
JHPI,JPM EQ PREM INC ACT ETF MF H,JHPI,AUD,ETF,AU,ASX
JNDQ,BETASHARES NQ NX GEN 100 ETF,JNDQ,AUD,ETF,AU,ASX
JPEQ,JPM US100 EQ PRINCAC ETF MF,JPEQ,AUD,ETF,AU,ASX
JPGB,JPM GLOBAL BOND ACTIVE ETF,JPGB,AUD,ETF,AU,CHIXAU
JPHQ,JPM US100 EQ PRINAC ETF MF H,JPHQ,AUD,ETF,AU,ASX
JPIE,JPM INCM ACTV ETF,JPIE,AUD,ETF,AU,CHIXAU
JPSI,JPM SUST INFRA ACT ETF MF,JPSI,AUD,ETF,AU,ASX
JREG,JPM GB RESH EN INDEQ ACT MF,JREG,AUD,ETF,AU,ASX
JREM,JPMORGAN EMRG ENH INEQ ETFMF,JREM,AUD,ETF,AU,CHIXAU
JRHG,JPM GLOBAL REI ETF (HEDGED),JRHG,AUD,ETF,AU,ASX
JZRO,JANUS HEND NET ZERO ACT ETF,JZRO,AUD,ETF,AU,ASX
KSM,K2 AUS SMALL CAP FUND,KSM,AUD,ETF,AU,ASX
L1IF,L1 CAPITAL INTERNATIONAL MFD,L1IF,AUD,ETF,AU,ASX
LEND,VAK GB LISTED PV CR AU H ETF,LEND,AUD,ETF,AU,ASX
LNAS,GLOBAL X ULTRA LONG NASDAQ 1,LNAS,AUD,ETF,AU,ASX
LPGD,LOFTUS PEAK GLB DISUPT-ETF,LPGD,AUD,ETF,AU,ASX
LSGE,LOOMIS SAYLES GLOBAL EQT QMF,LSGE,AUD,ETF,AU,ASX
MAAT,MONASH ABSOLUTE ACTIVE TRUST,MAAT,AUD,ETF,AU,ASX
MAET,MUNRO GLOBAL GROWTH FUND-ETF,MAET,AUD,ETF,AU,ASX
MCCL,MUNRO CLIMT CHNG LD-E AUD,MCCL,AUD,ETF,AU,ASX
MCGG,MUNRO CONCEN GLB GR EQMF,MCGG,AUD,ETF,AU,ASX
MCSE,MEG CORE ESG FUND MANAGED FD,MCSE,AUD,ETF,AU,CHIXAU
MCSG,MEG CORE GLOBAL FUND MF,MCSG,AUD,ETF,AU,CHIXAU
MCSI,MEG CORE INFRASTRUCTURE MF,MCSI,AUD,ETF,AU,CHIXAU
MFOA,MILFORD AU ABSOLUTE GRWTH HF,MFOA,AUD,ETF,AU,ASX
MGOC,MAGELLAN GLB FD OPEN CLASS,MGOC,AUD,ETF,AU,ASX
MHG,MAGELLAN GLB EQUITIES-CURR H,MHG,AUD,ETF,AU,ASX
MHHT,MAGELLAN HIGH CONVICTION ETF,MHHT,AUD,ETF,AU,ASX
MHOT,VANECK MRNG WD MT AUD H ETF,MHOT,AUD,ETF,AU,ASX
MICH,MAGELLAN INFRA FUND-CURR HGD,MICH,AUD,ETF,AU,ASX
MKAX,MONTAKA GLB EXTENSION FD QHF,MKAX,AUD,ETF,AU,ASX
MMKT,BETASHARES AU CASH PLUS MF,MMKT,AUD,ETF,AU,ASX
MNRS,BETA GLB GOLD MINERS-CURR HG,MNRS,AUD,ETF,AU,ASX
MOAT,VANECK MORNINGSTAR WIDE MOAT,MOAT,AUD,ETF,AU,ASX
MOGL,MONTAKA GLOBAL LONG ONLY EQT,MOGL,AUD,ETF,AU,ASX
MONY,UBS IQ CASH ETF,MONY,AUD,ETF,AU,ASX
MQAE,MACQ CORE AUSTRALIAN EQ,MQAE,AUD,ETF,AU,ASX
MQDB,MACQ DY BD ACT ETF MF,MQDB,AUD,ETF,AU,ASX
MQEG,MACQ CORE GLOB EQ ACTIVE,MQEG,AUD,ETF,AU,ASX
MQIO,MACQ INC OPPORT ACTIV ETF,MQIO,AUD,ETF,AU,ASX
MQWS,MACQ WALTER SCOTT GEA ETF MF,MQWS,AUD,ETF,AU,ASX
MSTR,MORNINGSTAR INTL SHARES ACT,MSTR,AUD,ETF,AU,ASX
MSUF,MAGELLAN SUSTAINABLE FUND MF,MSUF,AUD,ETF,AU,CHIXAU
MTAV,BETASHARES METAVERSE ETF,MTAV,AUD,ETF,AU,ASX
MVA,VANECK AUSTRALIAN PROPERTY E,MVA,AUD,ETF,AU,ASX
MVB,VANECK AUSTRALIAN BANKS ETF,MVB,AUD,ETF,AU,ASX
MVE,VANECK S&P/ASX MIDCAP ETF,MVE,AUD,ETF,AU,ASX
MVOL,ISHARES EDGE MSCI AU MIN VOL,MVOL,AUD,ETF,AU,ASX
MVR,VANECK AUSTRALIAN RESOURCES,MVR,AUD,ETF,AU,ASX
MVS,VANECK SMALL COMPANIES MASTE,MVS,AUD,ETF,AU,ASX
MVW,VANECK AUSTRALIAN EQUAL WEIG,MVW,AUD,ETF,AU,ASX
N100,GLOBAL X US 100 ETF,N100,AUD,ETF,AU,ASX
NDIA,GLOBAL X INDIA NIFTY 50 ETF,NDIA,AUD,ETF,AU,ASX
NDQ,BETASHARES NASDAQ 100 ETF,NDQ,AUD,ETF,AU,ASX
NNUK,NANUK NEW WORLD FUND MF,NNUK,AUD,ETF,AU,ASX
NUGG,VANECK GOLD BULLION ETF,NUGG,AUD,ETF,AU,ASX
OOO,BETASHARES CRUDE OIL,OOO,AUD,ETF,AU,ASX
OZBD,BETASHARES AU COMPOSI BD ETF,OZBD,AUD,ETF,AU,ASX
OZF,SPDR S&P/ASX 200 FINANCIALS,OZF,AUD,ETF,AU,ASX
OZR,SPDR S&P/ASX 200 RESOURCES F,OZR,AUD,ETF,AU,ASX
OZXX,GLOBAL X AU EX FINRES ETF,OZXX,AUD,ETF,AU,ASX
PAXX,PLATINUM ASIA FUND ETF,PAXX,AUD,ETF,AU,ASX
PAYS,SCHRODER ABS RETURN INC ETF,PAYS,AUD,ETF,AU,CHIXAU
PGTX,PLATINUM GB TRANSITION QMHF,PGTX,AUD,ETF,AU,ASX
PIXX,PLATINUM INTERNATIONAL FUND,PIXX,AUD,ETF,AU,ASX
PLUS,VANECK AUSTRALIAN CORPORATE,PLUS,AUD,ETF,AU,ASX
PMGOLD,PERTH MINT GOLD,PMGOLD,AUD,ETF,AU,ASX
POU,BETASHARES BRITISH POUND ETF,POU,AUD,ETF,AU,ASX
QAU,BETASHARES GOLD BULLION ETF,QAU,AUD,ETF,AU,ASX
QFN,BETASHARES AU FINC SEC ETF,QFN,AUD,ETF,AU,ASX
QHAL,VANECK MSCI INTERNATIONAL QU,QHAL,AUD,ETF,AU,ASX
QHSM,VANECK MSCI INT SC QTY AUD H,QHSM,AUD,ETF,AU,ASX
QLTY,BETASHARES GB QUAL LEADERS,QLTY,AUD,ETF,AU,ASX
QMAX,BETA NDQ 100 YLD MAX FUND,QMAX,AUD,ETF,AU,ASX
QMIX,SPDR MSCI WORLD QUALITY MIX,QMIX,AUD,ETF,AU,ASX
QNDQ,BS NASDAQ 100 EQ WEIGHT ETF,QNDQ,AUD,ETF,AU,ASX
QOZ,BETASHARES FTSE RAFI AU 200,QOZ,AUD,ETF,AU,ASX
QPON,BETASHARES AUS BANK SENIOR F,QPON,AUD,ETF,AU,ASX
QRE,BETASHARES S&P/ASX 200 RESOU,QRE,AUD,ETF,AU,ASX
QSML,VANECK MSCI INTERNATIONAL SM,QSML,AUD,ETF,AU,ASX
QUAL,VANECK MSCI INTERNATIONAL QU,QUAL,AUD,ETF,AU,ASX
QUS,BETASHARES S&P 500 EQ WT ETF,QUS,AUD,ETF,AU,ASX
QYLD,GLB X NASDAQ100 COVCALL ETF,QYLD,AUD,ETF,AU,ASX
RARI,RUSSELL INVEST AUST RESPONSI,RARI,AUD,ETF,AU,ASX
RBTZ,BETASHARES GB ROBOT N AI,RBTZ,AUD,ETF,AU,ASX
RCAP,RESO CAP GLB PROP SEC EQMF,RCAP,AUD,ETF,AU,ASX
RCB,RUSSELL INVEST AUST SELECT C,RCB,AUD,ETF,AU,ASX
RDV,RUSSELL INVEST HIGH DIV AUST,RDV,AUD,ETF,AU,ASX
REIT,VANECK FTSE INTERNATIONAL PR,REIT,AUD,ETF,AU,ASX
RGB,RUSSELL INVEST AUST GOVT BON,RGB,AUD,ETF,AU,ASX
RGOS,RUSSELL SUST GLB OP COMP ETF,RGOS,AUD,ETF,AU,ASX
RINC,BETAS MRN CURRIE REL INC FD,RINC,AUD,ETF,AU,ASX
ROBO,GLOBAL X ROBO GLOBAL ROBOTIC,ROBO,AUD,ETF,AU,ASX
ROYL,BETASHARES GLB ROYALTIE ETF,ROYL,AUD,ETF,AU,ASX
RSM,RUSSELL INVEST AUST SEMI-GOV,RSM,AUD,ETF,AU,ASX
S3GO,FIRETRAIL S3 GLB OPPS MF,S3GO,AUD,ETF,AU,ASX
SAVE,PINNACLE ASHARES GB DYN INC,SAVE,AUD,ETF,AU,ASX
SEMI,GLOBAL X SEMICONDUCTOR ETF,SEMI,AUD,ETF,AU,ASX
SFY,SPDR S&P/ASX 50 FUND,SFY,AUD,ETF,AU,ASX
SHYF,SWITZER HIGHER YIELD FUND MF,SHYF,AUD,ETF,AU,CHIXAU
SKUK,HEJAZ SUKUK ACTIVE ETF,SKUK,AUD,ETF,AU,ASX
SLF,SPDR S&P/ASX 200 LISTED PROP,SLF,AUD,ETF,AU,ASX
SMLL,BETASHARES AUS SMALL COMP SE,SMLL,AUD,ETF,AU,ASX
SNAS,GLOBAL X ULTRA SHORT NASDAQ,SNAS,AUD,ETF,AU,ASX
SSO,SPDR S&P/ASX SMALL ORD FUND,SSO,AUD,ETF,AU,ASX
STW,SPDR S&P/ASX 200 FUND,STW,AUD,ETF,AU,ASX
SUBD,VANECK AUSTRALIAN SUBORDINAT,SUBD,AUD,ETF,AU,ASX
SWTZ,SWITZER DIVIDEND GROWTH FD,SWTZ,AUD,ETF,AU,ASX
SYI,SPDR MSCI AUS SELECT DVD,SYI,AUD,ETF,AU,ASX
