SYMBOL,DESCRIPTION,IBKR-SYMBOL,CURRENCY,PRODUCT,REGION,EXCHANGE
"1570","NF NIKKEI 225 LEVERAGED ETF","1570.T","JPY","ETF","JP","TSEJ*"
"1571","NF NIKKEI 225 INVERSE ETF","1571.T","JPY","ETF","JP","TSEJ*"
"1572","SIMPLEX CHINA 2X HSCEI ETF","1572.T","JPY","ETF","JP","TSEJ*"
"1573","SIMPLEX CHINA -1X HSCEI ETF","1573.T","JPY","ETF","JP","TSEJ*"
"1577","NF JAPAN HIGHDIVIDEND 70 ETF","1577.T","JPY","ETF","JP","TSEJ*"
"1578","NIKKO LISTED 225 MINI ETF","1578.T","JPY","ETF","JP","TSEJ*"
"1579","SIMPLEX NKY225 BULL 2X ETF","1579.T","JPY","ETF","JP","TSEJ*"
"1580","SIMPLEX NKY225 BEAR -1X ETF","1580.T","JPY","ETF","JP","TSEJ*"
"1585","IFREE ETF TOPIX EX-FINANCIAL","1585.T","JPY","ETF","JP","TSEJ*"
"1586","NIKKO-ETF TOPIX EX-FINANCIAL","1586.T","JPY","ETF","JP","TSEJ*"
"1591","NF JPX-NIKKEI 400 ETF","1591.T","JPY","ETF","JP","TSEJ*"
"1592","NIKKO ETF JPX NIKKEI IDX 400","1592.T","JPY","ETF","JP","TSEJ*"
"1593","MAXIS JPX-NIKKEI INDEX 400","1593.T","JPY","ETF","JP","TSEJ*"
"1595","NZAM ETF J-REIT INDEX","1595.T","JPY","ETF","JP","TSEJ*"
"1596","NZAM ETF TOPIX EX-FINANCIALS","1596.T","JPY","ETF","JP","TSEJ*"
"1597","MAXIS J-REIT ETF","1597.T","JPY","ETF","JP","TSEJ*"
"1599","IFREE ETF JPX-NIKKEI 400","1599.T","JPY","ETF","JP","TSEJ*"
"159A","NF JPX PRIME 150 ETF","159A.T","JPY","ETF","JP","TSEJ*"
"1615","NF TOPIX BANKS ETF","1615.T","JPY","ETF","JP","TSEJ*"
"1617","NF TPX-17 FOODS","1617.T","JPY","ETF","JP","TSEJ*"
"1618","NF TPX-17 ENERGY RESOURCES","1618.T","JPY","ETF","JP","TSEJ*"
"1619","NF TPX-17 CONSTRUCTION&amp;MATL","1619.T","JPY","ETF","JP","TSEJ*"
"1620","NF TPX-17 RAW MATL&amp;CHEMICALS","1620.T","JPY","ETF","JP","TSEJ*"
"1621","NF TPX-17 PHARMACEUTICAL ETF","1621.T","JPY","ETF","JP","TSEJ*"
"1622","NF TPX-17 AUTO &amp; TRANS EQUIP","1622.T","JPY","ETF","JP","TSEJ*"
"1623","NF TPX-17 STEEL&amp;NONFE METALS","1623.T","JPY","ETF","JP","TSEJ*"
"1624","NF TPX-17 MACHINERY","1624.T","JPY","ETF","JP","TSEJ*"
"1625","NF TPX-17 ELECTRIC APPLIANCE","1625.T","JPY","ETF","JP","TSEJ*"
"1626","NF TPX-17 IT &amp; SERVICES,OTHS","1626.T","JPY","ETF","JP","TSEJ*"
"1627","NF TPX-17 ELECTRIC POWER&amp;GAS","1627.T","JPY","ETF","JP","TSEJ*"
"1628","NF TPX-17 TRANS &amp; LOGISTICS","1628.T","JPY","ETF","JP","TSEJ*"
"1629","NF TPX-17 COMML&amp;WHSLE TRADE","1629.T","JPY","ETF","JP","TSEJ*"
"162A","AI SELECT MEGATREND JAPAN EQ","162A.T","JPY","ETF","JP","TSEJ*"
"1630","NF TPX-17 RETAIL TRADE","1630.T","JPY","ETF","JP","TSEJ*"
"1631","NF TPX-17 BANKS ETF","1631.T","JPY","ETF","JP","TSEJ*"
"1632","NF TPX-17 FINANCIALS EX BANK","1632.T","JPY","ETF","JP","TSEJ*"
"1633","NF TPX-17 REAL ESTATE","1633.T","JPY","ETF","JP","TSEJ*"
"163A","SEMICONDUCTOR FOCUS JAPAN EQ","163A.T","JPY","ETF","JP","TSEJ*"
"1651","IFREE ETF TOPIX HIGH DIVIDEN","1651.T","JPY","ETF","JP","TSEJ*"
"1652","IFREE ETF MSCI EMPOWERING WO","1652.T","JPY","ETF","JP","TSEJ*"
"1653","IFREE ETF MSCI JAPAN ESG SEL","1653.T","JPY","ETF","JP","TSEJ*"
"1654","IFREE ETF FTSE BLOSSOM JAPAN","1654.T","JPY","ETF","JP","TSEJ*"
"1655","ISHARES S&amp;P 500 ETF","1655.T","JPY","ETF","JP","TSEJ*"
"1656","ISHARES CORE 7-10YR US TRSRY","1656.T","JPY","ETF","JP","TSEJ*"
"1657","ISHARES MSCI KOKUSAI ETF","1657.T","JPY","ETF","JP","TSEJ*"
"1658","ISHARES CORE MSCI EMG IMI","1658.T","JPY","ETF","JP","TSEJ*"
"1659","ISHARES US REIT ETF","1659.T","JPY","ETF","JP","TSEJ*"
"1660","MAXIS HIGH YIELD J-REIT ETF","1660.T","JPY","ETF","JP","TSEJ*"
"1671","SIMPLEX WTI CRUDE OIL ID ETF","1671.T","JPY","ETF","JP","TSEJ*"
"1677","LISTED INDEX FUND INTERNATIO","1677.T","JPY","ETF","JP","TSEJ*"
"1678","NF INDIA NIFTY 50 ETF","1678.T","JPY","ETF","JP","TSEJ*"
"1679","SIMPLEX-X NY DOW JONES I ETF","1679.T","JPY","ETF","JP","TSEJ*"
"1680","NIKKO ETF MSCI KOKUSAI","1680.T","JPY","ETF","JP","TSEJ*"
"1681","NIKKO ETF MSCI EMERGING","1681.T","JPY","ETF","JP","TSEJ*"
"1682","NF PLATINUM FUTURES ETF","1682.T","JPY","ETF","JP","TSEJ*"
"1698","JAPAN HIGH D TSE DIVS FO 100","1698.T","JPY","ETF","JP","TSEJ*"
"1699","NF CRUDE OIL FUTURES ETF","1699.T","JPY","ETF","JP","TSEJ*"
"170A","SMT ETF JAPAN EQUITY INCOME","170A.T","JPY","ETF","JP","TSEJ*"
"178A","GLOBAL X INN BLUECH 10+ ETF","178A.T","JPY","ETF","JP","TSEJ*"
"179A","GLOBAL X 25+Y T-BD ETF JPYH","179A.T","JPY","ETF","JP","TSEJ*"
"180A","GLOBAL X 25+ YEAR T-BOND ETF","180A.T","JPY","ETF","JP","TSEJ*"
"181A","MAXIS US TREASURY BD 1-3 UH","181A.T","JPY","ETF","JP","TSEJ*"
"182A","MAXIS US TREA BD 20+ UN","182A.T","JPY","ETF","JP","TSEJ*"
"183A","MAXIS US TREA BD 20+ JPY H","183A.T","JPY","ETF","JP","TSEJ*"
"188A","GLOBAL X INDIA TOP 10+ ETF","188A.T","JPY","ETF","JP","TSEJ*"
"200A","NEXT FUNDS NIKKEI SEMICONDUC","200A.T","JPY","ETF","JP","TSEJ*"
"2011","SMDAM ACT ETF JP HG DVD EQ","2011.T","JPY","ETF","JP","TSEJ*"
"2012","ISHARES 0-3M US TRE BOND ETF","2012.T","JPY","ETF","JP","TSEJ*"
"2013","ISHARES US HIGH DVD ETF JP","2013.T","JPY","ETF","JP","TSEJ*"
"2014","ISHARES US DVD GROWTH ETF","2014.T","JPY","ETF","JP","TSEJ*"
"2015","IFREEETF US TRE BD 7-10 Y NH","2015.T","JPY","ETF","JP","TSEJ*"
"2016","IFREEETF US TRE BD 7-10Y JPH","2016.T","JPY","ETF","JP","TSEJ*"
"2017","IFREEETF JPX PRIME 150","2017.T","JPY","ETF","JP","TSEJ*"
"2018","GLBX US REIT TOP20 ETF","2018.T","JPY","ETF","JP","TSEJ*"
"2019","GLB X US PREF SEC ETF BI-M D","2019.T","JPY","ETF","JP","TSEJ*"
"201A","ISHARES NIFTY 50 ETF","201A.T","JPY","ETF","JP","TSEJ*"
"2031","NOMURA NEXT NOTES HSI LE ETN","2031.T","JPY","ETF","JP","TSEJ*"
"2032","NOMURA NEXT NOTES HSI SH ETN","2032.T","JPY","ETF","JP","TSEJ*"
"2033","NEXT NOTES KOSPI200 LEVE ETN","2033.T","JPY","ETF","JP","TSEJ*"
"2034","NEXT NOTES KOSPI200 INVE ETN","2034.T","JPY","ETF","JP","TSEJ*"
"2036","NEXT NOTES NIKKEI JPX LEVERA","2036.T","JPY","ETF","JP","TSEJ*"
"2037","NEXT NOTES NIKKEI JPX INVERS","2037.T","JPY","ETF","JP","TSEJ*"
"2038","NEXT NOTES NIKKEI JPX LEVERA","2038.T","JPY","ETF","JP","TSEJ*"
"2039","NEXT NOTES NIKKEI JPX INVERS","2039.T","JPY","ETF","JP","TSEJ*"
"2040","NEXT NOTES DJIA JPY LEVER X2","2040.T","JPY","ETF","JP","TSEJ*"
"2041","NEXT NOTES DJIA JPY INVER X1","2041.T","JPY","ETF","JP","TSEJ*"
"2042","NEXT NOTES TOKYO STOCK EXCHA","2042.T","JPY","ETF","JP","TSEJ*"
"2043","NEXT NOTES STOXX ASEAN ETN","2043.T","JPY","ETF","JP","TSEJ*"
"2044","NEXT NOTES S&amp;P500 DVD AR ETN","2044.T","JPY","ETF","JP","TSEJ*"
"2045","NEXT NOTES S&amp;P SG RT NR ETN","2045.T","JPY","ETF","JP","TSEJ*"
"2046","NEXT NOTES IN NFTY DB BL ETN","2046.T","JPY","ETF","JP","TSEJ*"
"2047","NEXT NOTES IN NIFTY BEAR ETN","2047.T","JPY","ETF","JP","TSEJ*"
"2048","NEXT NOTES JP EQ HD 70 NTR U","2048.T","JPY","ETF","JP","TSEJ*"
"2050","NEXT NOTES NICHE SMCP JN ETN","2050.T","JPY","ETF","JP","TSEJ*"
"2065","NEXT NOTES DVD ARST USD ETN","2065.T","JPY","ETF","JP","TSEJ*"
"2066","NEXT NOTES TSE REIT NTR ETN","2066.T","JPY","ETF","JP","TSEJ*"
"2067","NEXT NOTES AI COMP 70 ETN","2067.T","JPY","ETF","JP","TSEJ*"
"2068","NEXT NOTES JE HI BETA 30 ETN","2068.T","JPY","ETF","JP","TSEJ*"
"2069","NEXT NOTES JE LW BETA 50 ETN","2069.T","JPY","ETF","JP","TSEJ*"
"2070","SMART ESG 30 EMP WOMEN ETN","2070.T","JPY","ETF","JP","TSEJ*"
"2071","SMART ESG 30 NET RETURN ETN","2071.T","JPY","ETF","JP","TSEJ*"
"2072","MARKET SHARE LEADERS NET ETN","2072.T","JPY","ETF","JP","TSEJ*"
"2073","SMART ESG30 LOWCARBON RS ETN","2073.T","JPY","ETF","JP","TSEJ*"
"2080","PBR IMPROVEMENT OVER 1X ETF","2080.T","JPY","ETF","JP","TSEJ*"
"2081","STRATEGIC SHAREHOLDING DISPO","2081.T","JPY","ETF","JP","TSEJ*"
"2082","INVESTOR-MANAGEMENT UNITEONE","2082.T","JPY","ETF","JP","TSEJ*"
"2083","NF JAPAN GROWTH ACTIVE ETF","2083.T","JPY","ETF","JP","TSEJ*"
"2084","NF JAPAN HIGHDIVIDEND ACTIVE","2084.T","JPY","ETF","JP","TSEJ*"
"2085","MAXIS HIGH DIVIDEND JP ACTIV","2085.T","JPY","ETF","JP","TSEJ*"
"2086","NZAM ETF S&amp;P500 JPY HEDGED","2086.T","JPY","ETF","JP","TSEJ*"
"2087","NZAM ETF NASDAQ100 JPY HEDG","2087.T","JPY","ETF","JP","TSEJ*"
"2088","NZAM ETF NY DOW30 JPY HEDGED","2088.T","JPY","ETF","JP","TSEJ*"
"2089","NZAM ETF DAX JPY HEDGED","2089.T","JPY","ETF","JP","TSEJ*"
"2090","NZAM ETF US TREASURY 7-10Y","2090.T","JPY","ETF","JP","TSEJ*"
"2091","NZAM ETF GERMAN GOVBOND 7-10","2091.T","JPY","ETF","JP","TSEJ*"
"2092","NZAM ETF FRANCE GOVBOND 7-10","2092.T","JPY","ETF","JP","TSEJ*"
"2093","LSTED TRCERS US GOV BON 0-2Y","2093.T","JPY","ETF","JP","TSEJ*"
"2094","TSE REIT INVERSE ETF","2094.T","JPY","ETF","JP","TSEJ*"
"2095","GLB X S&amp;P500 DVD ARIS JPY H","2095.T","JPY","ETF","JP","TSEJ*"
"2096","GLOBAL X OFFICE J-REIT ETF","2096.T","JPY","ETF","JP","TSEJ*"
"2097","GLOBAL X RESIDNTL JREIT ETF","2097.T","JPY","ETF","JP","TSEJ*"
"2098","GLOBAL X HOTL RETL JREIT ETF","2098.T","JPY","ETF","JP","TSEJ*"
"2235","LISTED INDEX DOW AVERAGE NHD","2235.T","JPY","ETF","JP","TSEJ*"
"2236","GX S&amp;P 500 DVD ARISTOCRATS","2236.T","JPY","ETF","JP","TSEJ*"
"2237","IFREE ETF S&amp;P500 LEVERAGED","2237.T","JPY","ETF","JP","TSEJ*"
"2238","IFREE ETF S&amp;P500 INVERSE","2238.T","JPY","ETF","JP","TSEJ*"
"2239","LISTED INDEX SPX FUTURES L2X","2239.T","JPY","ETF","JP","TSEJ*"
"2240","LISTED INDEX SPX FUTURES INV","2240.T","JPY","ETF","JP","TSEJ*"
"2241","MAXIS NY DOW INDUSTRIAL ETF","2241.T","JPY","ETF","JP","TSEJ*"
"2242","MAXIS NY DOW INDUST ETF JPYH","2242.T","JPY","ETF","JP","TSEJ*"
"2243","GLOBAL X SEMICONDUCTOR ETF","2243.T","JPY","ETF","JP","TSEJ*"
"2244","GLOBAL X US TECH TOP 20 ETF","2244.T","JPY","ETF","JP","TSEJ*"
"2245","NF GERMANY T BD 7-10 HDG ETF","2245.T","JPY","ETF","JP","TSEJ*"
"2246","NF FRANCE T BD 7-10 HDG ETF","2246.T","JPY","ETF","JP","TSEJ*"
"2247","IFREEETF S&amp;P500 NON HEDGED","2247.T","JPY","ETF","JP","TSEJ*"
"2248","IFREEETF S&amp;P500 JPY HEDGED","2248.T","JPY","ETF","JP","TSEJ*"
"2249","IFREEETF S&amp;P500 DOUBLE IN-2X","2249.T","JPY","ETF","JP","TSEJ*"
"2250","ISHARES MSCI JPN CLIMATE ACT","2250.T","JPY","ETF","JP","TSEJ*"
"2251","NF JGB FUT DBL INVERSE ETF","2251.T","JPY","ETF","JP","TSEJ*"
"2252","GX MORNINGSTAR US SMALL MID","2252.T","JPY","ETF","JP","TSEJ*"
"2253","GX SUPER DIVIDEND US ETF","2253.T","JPY","ETF","JP","TSEJ*"
"2254","GX CHINA EV AND BATT ETF","2254.T","JPY","ETF","JP","TSEJ*"
"2255","ISHARES 20+ US TREASURY ETF","2255.T","JPY","ETF","JP","TSEJ*"
"2256","ISHARES US AGG BOND ETF","2256.T","JPY","ETF","JP","TSEJ*"
"2257","ISHARES USD INV GD CORP ETF","2257.T","JPY","ETF","JP","TSEJ*"
"2258","ISHARES USD HIGH Y CORP ETF","2258.T","JPY","ETF","JP","TSEJ*"
"2259","ISHARES 7-10 YR FRANCE ETF","2259.T","JPY","ETF","JP","TSEJ*"
"2510","NF JAPAN BOND ETF","2510.T","JPY","ETF","JP","TSEJ*"
"2511","NF INTERNATIONAL BOND UNHDG","2511.T","JPY","ETF","JP","TSEJ*"
"2512","NF INTERNATIONAL BOND HDG","2512.T","JPY","ETF","JP","TSEJ*"
"2513","NF INTERNATIONAL EQUITYUNHDG","2513.T","JPY","ETF","JP","TSEJ*"
"2514","NF INTERNATIONAL EQUITY HDG","2514.T","JPY","ETF","JP","TSEJ*"
"2515","NF INTERNATIONAL REIT UNHDG","2515.T","JPY","ETF","JP","TSEJ*"
"2516","TSE GROWTH 250 ETF","2516.T","JPY","ETF","JP","TSEJ*"
"2517","MAXIS J-REIT CORE ETF","2517.T","JPY","ETF","JP","TSEJ*"
"2518","NF JAPAN EMPOWERINGWOMEN ETF","2518.T","JPY","ETF","JP","TSEJ*"
"2519","NF EMERGING MKT BOND UNHDG","2519.T","JPY","ETF","JP","TSEJ*"
"2520","NF EMERGING MKT EQUITY UNHDG","2520.T","JPY","ETF","JP","TSEJ*"
"2521","NIKKO ETF US EQTY SP 500 HGD","2521.T","JPY","ETF","JP","TSEJ*"
"2522","ISHARES AUTOMATION &amp; ROBOT","2522.T","JPY","ETF","JP","TSEJ*"
"2523","MAXIS TOPIX EX-FINANCIALS ET","2523.T","JPY","ETF","JP","TSEJ*"
"2524","NZAM ETF TOPIX","2524.T","JPY","ETF","JP","TSEJ*"
"2525","NZAM ETF NIKKEI 225","2525.T","JPY","ETF","JP","TSEJ*"
"2526","NZAM ETF JPX-NIKKEI400","2526.T","JPY","ETF","JP","TSEJ*"
"2527","NZAM ETF J-REIT CORE INDEX","2527.T","JPY","ETF","JP","TSEJ*"
"2528","IFREE ETF TOKYO STOCK EXCHAN","2528.T","JPY","ETF","JP","TSEJ*"
"2529","NF NOMURA SHAREHOLDER YLD 70","2529.T","JPY","ETF","JP","TSEJ*"
"2530","MAXIS HUAAN SSE180 INDEX ETF","2530.T","JPY","ETF","JP","TSEJ*"
"2552","LISTED J-REIT BI MONTHLY DVD","2552.T","JPY","ETF","JP","TSEJ*"
"2553","ONE ETF SOUTHERN CHINA A CSI","2553.T","JPY","ETF","JP","TSEJ*"
"2554","NF US INTERMEDIATECORPIG HDG","2554.T","JPY","ETF","JP","TSEJ*"
"2555","TSE REIT ETF","2555.T","JPY","ETF","JP","TSEJ*"
"2556","ONE ETF TSE REIT INDEX","2556.T","JPY","ETF","JP","TSEJ*"
"2557","SMDAM TOPIX ETF","2557.T","JPY","ETF","JP","TSEJ*"
"2558","MAXIS S&amp;P500 US EQUITY ETF","2558.T","JPY","ETF","JP","TSEJ*"
"2559","MAXIS WRD EQ (MSCI ACWI)ETF","2559.T","JPY","ETF","JP","TSEJ*"
"2560","MAXIS CRBN EFFICIENT JEQ ETF","2560.T","JPY","ETF","JP","TSEJ*"
"2561","ISHARES CORE JP GOV BOND ETF","2561.T","JPY","ETF","JP","TSEJ*"
"2562","LISTED IDX US EQ DA CURR HED","2562.T","JPY","ETF","JP","TSEJ*"
"2563","ISHARES S&amp;P 500 JPY HED ETF","2563.T","JPY","ETF","JP","TSEJ*"
"2564","GLOBAL X MSCI SUPERDIV J ETF","2564.T","JPY","ETF","JP","TSEJ*"
"2565","GLOBAL X LOGISTIC J-REIT ETF","2565.T","JPY","ETF","JP","TSEJ*"
"2566","LISTED INDEX FUND NIKKEI ESG","2566.T","JPY","ETF","JP","TSEJ*"
"2567","NZAM ETF S&amp;P/JPX CARBON EFFI","2567.T","JPY","ETF","JP","TSEJ*"
"2568","LISTED INDEX US EQ NAS100 NH","2568.T","JPY","ETF","JP","TSEJ*"
"2569","LISTED INDEX US EQ NAS100 CH","2569.T","JPY","ETF","JP","TSEJ*"
"2620","ISHARES 1-3 YEAR US TR BOND","2620.T","JPY","ETF","JP","TSEJ*"
"2621","ISHARES 20+ US TR BD JPY HED","2621.T","JPY","ETF","JP","TSEJ*"
"2622","ISHARES USD EM BD JPY HEDGED","2622.T","JPY","ETF","JP","TSEJ*"
"2623","ISHARES EURO IG COR JPY HEDG","2623.T","JPY","ETF","JP","TSEJ*"
"2624","IFREE ETF-NIKKEI 225 QTR DIV","2624.T","JPY","ETF","JP","TSEJ*"
"2625","IFREE ETF-TOPIX QTR DIVIDEND","2625.T","JPY","ETF","JP","TSEJ*"
"2626","GLBL X DGTL INVT JP EQU ETF","2626.T","JPY","ETF","JP","TSEJ*"
"2627","GLBL X ECOMMERCE JP EQU ETF","2627.T","JPY","ETF","JP","TSEJ*"
"2628","IFREE ETF CHINA STAR50","2628.T","JPY","ETF","JP","TSEJ*"
"2629","IFREE ETF CHINA GBA 100","2629.T","JPY","ETF","JP","TSEJ*"
"2630","MAXIS SP500 US EQT ETF JPY H","2630.T","JPY","ETF","JP","TSEJ*"
"2631","MAXIS NASDAQ100 ETF","2631.T","JPY","ETF","JP","TSEJ*"
"2632","MAXIS NASDAQ100 ETF JPY HG","2632.T","JPY","ETF","JP","TSEJ*"
"2633","NF S&amp;P 500 UNHDG ETF","2633.T","JPY","ETF","JP","TSEJ*"
"2634","NF S&amp;P 500 HDG ETF","2634.T","JPY","ETF","JP","TSEJ*"
"2635","NF S&amp;P 500 ESG ETF","2635.T","JPY","ETF","JP","TSEJ*"
