SYMBOL,DESCRIPTION,IBKR-SYMBOL,CURRENCY,PRODUCT,REGION,EXCHANGE
"CIBR","FIRST TRUST NASDAQ CYBERSECU","CIBR","MXN","ETF","US","MEXI*"
"CIBR","FIRST TRUST NASDAQ CYBERSECU","CIBR","USD","ETF","US","NASDAQ*"
"CID","VICTORYSHARES INTERNATIONAL","CID","USD","ETF","US","NASDAQ*"
"CIL","VICTORYSHARES INTERNATIONAL","CIL","USD","ETF","US","NASDAQ*"
"CIZ","VICTORYSHARES DEVELOPED ENHA","CIZ","USD","ETF","US","NASDAQ*"
"CLDL","DIREXION DAILY CLOUD BULL 2X","CLDL","USD","ETF","US","ARCA*"
"CLIA","VERIDIEN CLIMATE ACTION ETF","CLIA","USD","ETF","US","ARCA*"
"CLIP","GLOBAL X 1-3 MONTH T-BILL","CLIP","USD","ETF","US","ARCA*"
"CLIP","GLOBAL X 1-3 MONTH T-BILL","CLIP","MXN","ETF","US","MEXI*"
"CLIX","PROSHARES LONG ONLINE/SHORT","CLIX","USD","ETF","US","ARCA*"
"CLNR","IQ CLEANER TRANSPORT ETF","CLNR","USD","ETF","US","ARCA*"
"CLOA","BLACKROCK AAA CLO ETF","CLOA","USD","ETF","US","NASDAQ*"
"CLOD","THEME CLOUD COMPUTING ETF","CLOD","USD","ETF","US","NASDAQ*"
"CLOI","VANECK CLO ETF","CLOI","USD","ETF","US","ARCA*"
"CLOU","GLOBAL X CLOUD COMPUTING ETF","CLOU","MXN","ETF","US","MEXI*"
"CLOU","GLOBAL X CLOUD COMPUTING ETF","CLOU","USD","ETF","US","NASDAQ*"
"CLOX","PANAGRAM AAA CLO ETF","CLOX","USD","ETF","US","ARCA*"
"CLOZ","PANAGRAM BBB-B CLO ETF","CLOZ","USD","ETF","US","ARCA*"
"CLSE","CONVERGENCE LONG/SHORT EQY","CLSE","USD","ETF","US","BATS*"
"CLSM","CABANA TARGET LEADING SECTOR","CLSM","USD","ETF","US","NASDAQ*"
"CMBS","ISHARES CMBS ETF","CMBS","USD","ETF","US","ARCA*"
"CMCI","VANECK CMCI COMMODITY STRATE","CMCI","USD","ETF","US","BATS*"
"CMDT","PIMCO COMMODITY ACTIVE STRAT","CMDT","USD","ETF","US","ARCA*"
"CMDY","ISHARES BLOOMBERG ROLL SELEC","CMDY","USD","ETF","US","ARCA*"
"CMDY","ISHARES BLOOMBERG ROLL SELEC","CMDY","MXN","ETF","US","MEXI*"
"CMF","ISHARES CALIFORNIA MUNI BOND","CMF","USD","ETF","US","ARCA*"
"CNBS","AMPLIFY SEYMOUR CANNABIS ETF","CNBS","USD","ETF","US","ARCA*"
"CNCR","RANGE CANCER THERAPEUTCS ETF","CNCR","USD","ETF","US","NASDAQ*"
"CNEQ","ALGER CE ETF","CNEQ","USD","ETF","US","ARCA*"
"CNRG","SPDR S&amp;P KENSHO CLEAN POWER","CNRG","MXN","ETF","US","MEXI*"
"CNRG","SPDR S&amp;P KENSHO CLEAN POWER","CNRG","USD","ETF","US","ARCA*"
"CNXT","VANECK CHINEXT ETF","CNXT","USD","ETF","US","ARCA*"
"CNXT","VANECK CHINEXT ETF","CNXT","MXN","ETF","US","MEXI*"
"CNYA","ISHARES MSCI CHINA A ETF","CNYA","USD","ETF","US","BATS*"
"CNYAU","ISHARES MSCI CHINA A ETF","CNYAU","MXN","ETF","US","MEXI*"
"COAL","RANGE GLOBAL COAL INDEX ETF","COAL","USD","ETF","US","ARCA*"
"COM","DIREXION AUSPICE BRD CMDTY","COM","USD","ETF","US","ARCA*"
"COMB","GRANITESHARES BCOM BROAD STR","COMB","USD","ETF","US","ARCA*"
"COMT","ISHARES GSCI COMMODITY DYNAM","COMT","MXN","ETF","US","MEXI*"
"COMT","ISHARES GSCI COMMODITY DYNAM","COMT","USD","ETF","US","NASDAQ*"
"CONL","GRANITESH 2X LNG COIN ETF-US","CONL","USD","ETF","US","NASDAQ*"
"CONY","YIELDMAX COIN OPTION IS ETF","CONY","USD","ETF","US","ARCA*"
"COPP","SPROTT COPPER MINERS ETF","COPP","USD","ETF","US","NASDAQ*"
"COPX","GLOBAL X COPPER MINERS ETF","COPX","MXN","ETF","US","MEXI*"
"COPX","GLOBAL X COPPER MINERS ETF","COPX","USD","ETF","US","ARCA*"
"CORN","TEUCRIUM CORN FUND","CORN","USD","ETF","US","ARCA*"
"CORP","PIMCO INV GRADE CORP BD ETF","CORP","USD","ETF","US","ARCA*"
"COWG","PACER US LRG CAP COWS GR LD","COWG","USD","ETF","US","NASDAQ*"
"COWS","AMPLIFY CF DVD LEADERS ETF","COWS","USD","ETF","US","NASDAQ*"
"COWZ","PACER US CASH COWS 100 ETF","COWZ","USD","ETF","US","BATS*"
"CPAI","COUNTERPOINT QUAN EQUITY ETF","CPAI","USD","ETF","US","ARCA*"
"CPER","UNITED STATES COPPER INDEX","CPER","USD","ETF","US","ARCA*"
"CPII","IONIC INFLATION PROTECTION","CPII","USD","ETF","US","ARCA*"
"CPLS","AB CORE PLUS BOND ETF","CPLS","USD","ETF","US","NASDAQ*"
"CPSM","CALAMOSSP500STRCALTPRTCTNMAY","CPSM","USD","ETF","US","ARCA*"
"CQQQ","INVESCO CHINA TECHNOLOGY ETF","CQQQ","USD","ETF","US","ARCA*"
"CRAK","VANECK OIL REFINERS ETF","CRAK","USD","ETF","US","ARCA*"
"CRBN","ISHARES MSCI ACWI LOW CARBON","CRBN","USD","ETF","US","ARCA*"
"CRDT","SIMPLIFY OPPRTUNISTIC INCOME","CRDT","USD","ETF","US","ARCA*"
"CRED","COLUMBIA R E REAL EST ETF","CRED","USD","ETF","US","ARCA*"
"CRIT","OPTICA RARE EARTH &amp; CMS","CRIT","USD","ETF","US","ARCA*"
"CRPT","FT SKYBR CRYPT &amp; DIG ECON","CRPT","USD","ETF","US","ARCA*"
"CRSH","YIELDMAX SHRT TSLA OPT INC","CRSH","USD","ETF","US","ARCA*"
"CRTC","XTRACKERS US NTL CRITIC TECH","CRTC","USD","ETF","US","ARCA*"
"CRUZ","DEFIANCE HOTEL, AIRLINE, CRU","CRUZ","USD","ETF","US","ARCA*"
"CSA","VICTORYSHARES US SMALL CAP V","CSA","USD","ETF","US","NASDAQ*"
"CSB","VICTORYSHARES US SMALL CAP H","CSB","USD","ETF","US","NASDAQ*"
"CSD","INVESCO S&amp;P SPIN-OFF ETF","CSD","USD","ETF","US","ARCA*"
"CSF","VICTORYSHARES US DISCOVERY E","CSF","USD","ETF","US","NASDAQ*"
"CSHI","NEOS ENHANCED INCOME 1-3 MON","CSHI","USD","ETF","US","ARCA*"
"CSM","PROSHARES LARGE CAP CORE PLU","CSM","USD","ETF","US","BATS*"
"CSMD","CONGRESS SMID GROWTH ETF","CSMD","USD","ETF","US","ARCA*"
"CTA","SIMPLIFY MANAGED FUTURES ST","CTA","USD","ETF","US","ARCA*"
"CTEC","GLOBAL X CLEANTECH ETF","CTEC","MXN","ETF","US","MEXI*"
"CTEC","GLOBAL X CLEANTECH ETF","CTEC","USD","ETF","US","NASDAQ*"
"CTEX","PROSHARES S&amp;P KENSHO CLEANTC","CTEX","USD","ETF","US","ARCA*"
"CURE","DRX DLY HEALTHCARE BULL 3X","CURE","USD","ETF","US","ARCA*"
"CUT","INVESCO MSCI GLOBAL TIMBER E","CUT","USD","ETF","US","ARCA*"
"CVAR","CULTIVAR ETF","CVAR","USD","ETF","US","BATS*"
"CVIE","CAL INTL RESPONSIBLE INDEX","CVIE","USD","ETF","US","ARCA*"
"CVLC","CALVERT US L-C CR RESP INDEX","CVLC","MXN","ETF","US","MEXI*"
"CVLC","CALVERT US L-C CR RESP INDEX","CVLC","USD","ETF","US","ARCA*"
"CVMC","CALVERT US MCAP CORE RESP","CVMC","USD","ETF","US","ARCA*"
"CVRD","MADISON COVERED CALL ETF","CVRD","USD","ETF","US","ARCA*"
"CVRT","CALAMOS CONV EQTY ALT ETF","CVRT","USD","ETF","US","ARCA*"
"CVSB","CALVERT ULT-SHRT INV GRD ETF","CVSB","USD","ETF","US","ARCA*"
"CVSE","CALVERT US SELECT EQUITY ETF","CVSE","USD","ETF","US","ARCA*"
"CVY","INVESCO ZACKS MULTI-ASSET IN","CVY","USD","ETF","US","ARCA*"
"CWB","SPDR BLOOMBERG CONVERTIBLE S","CWB","MXN","ETF","US","MEXI*"
"CWB","SPDR BLOOMBERG CONVERTIBLE S","CWB","USD","ETF","US","ARCA*"
"CWEB","DRX DLY CHINA INT BULL 2X","CWEB","USD","ETF","US","ARCA*"
"CWEB","DRX DLY CHINA INT BULL 2X","CWEB","MXN","ETF","US","MEXI*"
"CWI","SPDR MSCI ACWI EX-US","CWI","USD","ETF","US","ARCA*"
"CWI","SPDR MSCI ACWI EX-US","CWI","MXN","ETF","US","MEXI*"
"CWS","ADVISORSHARES EQUITY FOCUSED","CWS","USD","ETF","US","ARCA*"
"CXSE","WISDOMTREE CHINA EX-ST OW","CXSE","USD","ETF","US","NASDAQ*"
"CXSE","WISDOMTREE CHINA EX-ST OW","CXSE","MXN","ETF","US","MEXI*"
"CZA","INVESCO ZACKS MID-CAP ETF","CZA","USD","ETF","US","ARCA*"
"CZAR","THEMES NATURAL MONOPOLY ETF","CZAR","USD","ETF","US","NASDAQ*"
"D07","SPDR DJIA TRUST","D07","USD","ETF","US","SGX*"
"DALI","FIRST TRUST DORSEYWRIGHT DAL","DALI","USD","ETF","US","NASDAQ*"
"DAPP","VANECK DIGITAL TRANSFORMATIO","DAPP","USD","ETF","US","NASDAQ*"
"DAPR","FT VEST U.S. EQUITY DEEP BUF","DAPR","USD","ETF","US","BATS*"
"DARP","GRIZZLE GROWTH ETF","DARP","USD","ETF","US","ARCA*"
"DAT","PROSHARES BIG DATA REFINERS","DAT","USD","ETF","US","ARCA*"
"DAUG","FT VEST U.S. EQUITY DEEP BUF","DAUG","USD","ETF","US","BATS*"
"DAX","GLOBAL X DAX GERMANY ETF","DAX","USD","ETF","US","NASDAQ*"
"DBA","INVESCO DB AGRICULTURE FUND","DBA","USD","ETF","US","ARCA*"
"DBAW","XTRACKERS MSCI ALL WORLD EX","DBAW","USD","ETF","US","ARCA*"
"DBB","INVESCO DB BASE METALS FUND","DBB","USD","ETF","US","ARCA*"
"DBC","INVESCO DB COMMODITY INDEX T","DBC","USD","ETF","US","ARCA*"
"DBE","INVESCO DB ENERGY FUND","DBE","USD","ETF","US","ARCA*"
"DBEF","XTRACKERS MSCI EAFE HEDGED E","DBEF","MXN","ETF","US","MEXI*"
"DBEF","XTRACKERS MSCI EAFE HEDGED E","DBEF","USD","ETF","US","ARCA*"
"DBEH","IMGP DBI HEDGE STRATEGY ETF","DBEH","USD","ETF","US","ARCA*"
"DBEM","XTRACKERS MSCI EMERGING MARK","DBEM","MXN","ETF","US","MEXI*"
"DBEM","XTRACKERS MSCI EMERGING MARK","DBEM","USD","ETF","US","ARCA*"
"DBEU","XTRACKERS MSCI EUROPE HEDGED","DBEU","USD","ETF","US","ARCA*"
"DBEU","XTRACKERS MSCI EUROPE HEDGED","DBEU","MXN","ETF","US","MEXI*"
"DBEZ","XTRACKERS MSCI EUROZONE HEDG","DBEZ","USD","ETF","US","ARCA*"
"DBGR","XTRACKERS MSCI GERMANY HEDGE","DBGR","MXN","ETF","US","MEXI*"
"DBJP","XTRACKERS MSCI JAPAN HEDGED","DBJP","MXN","ETF","US","MEXI*"
"DBJP","XTRACKERS MSCI JAPAN HEDGED","DBJP","USD","ETF","US","ARCA*"
"DBMF","IMGP DBI MANAGED FUTURES STR","DBMF","USD","ETF","US","ARCA*"
"DBND","DOUBLELINE OPPORT BND ETF","DBND","USD","ETF","US","ARCA*"
"DBO","INVESCO DB OIL FUND","DBO","USD","ETF","US","ARCA*"
"DBP","INVESCO DB PRECIOUS METALS F","DBP","USD","ETF","US","ARCA*"
"DCMT","DOUBLELINE COMMODITY ETF","DCMT","USD","ETF","US","ARCA*"
"DCOR","DIMENSIONAL US CORE EQ 1 ETF","DCOR","USD","ETF","US","ARCA*"
"DCRE","DOUBLELINE COMM RL EST ETF","DCRE","USD","ETF","US","ARCA*"
"DDEC","FT VEST U.S. EQUITY DEEP BUF","DDEC","USD","ETF","US","BATS*"
"DDIV","FIRST TRUST DORSEY WRIGHT MO","DDIV","USD","ETF","US","NASDAQ*"
"DDLS","WISDOMTREE DY CUR HDG SCP EQ","DDLS","USD","ETF","US","BATS*"
"DDM","PROSHARES ULTRA DOW30","DDM","USD","ETF","US","ARCA*"
"DDWM","WISDOMTREE DY CUR HDG INTL","DDWM","USD","ETF","US","BATS*"
"DDWM","WISDOMTREE DY CUR HDG INTL","DDWM","MXN","ETF","US","MEXI*"
"DECP","PGIM US L-C BUF 12 ETF - DEC","DECP","USD","ETF","US","BATS*"
"DECT","ALLIANZIM US LRG CAP BU10 DE","DECT","USD","ETF","US","ARCA*"
"DECW","ALLIANZIM US LRG CAP BU20 DE","DECW","USD","ETF","US","ARCA*"
"DECZ","TRUESHARES STRUC OUT DEC ETF","DECZ","USD","ETF","US","BATS*"
"DEED","FIRST TRUST TCW SEC PLUS ETF","DEED","USD","ETF","US","ARCA*"
"DEEF","XTRACK FTSE DEV EX US MULTI","DEEF","USD","ETF","US","ARCA*"
"DEEP","ROUNDHILL ACQUIRERS DEEP VAL","DEEP","USD","ETF","US","ARCA*"
"DEFI","HASHDEX BITCOIN ETF","DEFI","USD","ETF","US","ARCA*"
"DEHP","DIMENSIONAL EMERGING MARKETS","DEHP","USD","ETF","US","ARCA*"
"DEM","WISDOMTREE EMERGING MARKETS","DEM","MXN","ETF","US","MEXI*"
"DEM","WISDOMTREE EMERGING MARKETS","DEM","USD","ETF","US","ARCA*"
"DEMZ","DEMOCRATIC LARGE CAP CORE","DEMZ","USD","ETF","US","NASDAQ*"
"DES","WISDOMTREE US SMALLCAP DIVID","DES","USD","ETF","US","ARCA*"
"DES","WISDOMTREE US SMALLCAP DIVID","DES","MXN","ETF","US","MEXI*"
"DESK","VANECK OFFICE AND COMMERCIAL","DESK","USD","ETF","US","ARCA*"
"DEUS","XTRACKERS RUSSELL US MULTI","DEUS","USD","ETF","US","ARCA*"
"DEW","WISDOMTREE GLOBAL HIGH DIVID","DEW","USD","ETF","US","ARCA*"
"DFAC","DIMENSIONAL US CORE EQUITY 2","DFAC","USD","ETF","US","ARCA*"
"DFAE","DIMENSIONAL EMERGING CORE EQ","DFAE","USD","ETF","US","ARCA*"
"DFAI","DIMENSIONAL INTERNATIONAL CO","DFAI","USD","ETF","US","ARCA*"
"DFAR","DIMENSIONAL US REAL EST ETF","DFAR","USD","ETF","US","ARCA*"
"DFAS","DIMENSIONAL US SMALL CAP ETF","DFAS","USD","ETF","US","ARCA*"
"DFAT","DIMENSIONAL US TARGET VALUE","DFAT","USD","ETF","US","ARCA*"
"DFAU","DIMENSIONAL US CORE EQUITY M","DFAU","USD","ETF","US","ARCA*"
"DFAW","DIMENSTIONAL WORLD EQTY ETF","DFAW","USD","ETF","US","ARCA*"
"DFAX","DIMENSIONAL WORLD EX US CORE","DFAX","USD","ETF","US","ARCA*"
"DFCA","DIMENSIONAL CALFORNIA MB ETF","DFCA","USD","ETF","US","ARCA*"
"DFCF","DIMENSIONAL CORE FIXED INC","DFCF","USD","ETF","US","ARCA*"
"DFE","WISDOMTREE EUR S/C DIVIDEND","DFE","MXN","ETF","US","MEXI*"
"DFE","WISDOMTREE EUR S/C DIVIDEND","DFE","USD","ETF","US","ARCA*"
"DFEB","FT VEST U.S. EQUITY DEEP BUF","DFEB","USD","ETF","US","BATS*"
"DFEM","DIMENSIONAL EMERGING MARKETS","DFEM","USD","ETF","US","ARCA*"
"DFEN","DRX DLY AERO &amp; DEF BULL 3X","DFEN","USD","ETF","US","ARCA*"
"DFEV","DIMENSIONAL EMERGING MARKETS","DFEV","USD","ETF","US","ARCA*"
"DFGP","DIM GLOBAL CP FIXED INCOME","DFGP","USD","ETF","US","NASDAQ*"
"DFGR","DIM GLOBAL REAL ESTATE ETF","DFGR","USD","ETF","US","ARCA*"
"DFGX","DIM GBL EX US C FIXED INC","DFGX","USD","ETF","US","NASDAQ*"
"DFHY","DONOGHUE FORLINES TACTICAL H","DFHY","USD","ETF","US","BATS*"
"DFIC","DIMENSIONAL INTERNATIONAL CO","DFIC","USD","ETF","US","BATS*"
"DFIP","DIMENSIONAL INFLATION-PROTEC","DFIP","USD","ETF","US","ARCA*"
"DFIS","DIMENSIONAL INTERNATIONAL SM","DFIS","USD","ETF","US","BATS*"
"DFIV","DIMENSIONAL INTERNATIONAL VA","DFIV","USD","ETF","US","ARCA*"
"DFJ","WISDOMTREE JPN S/C DVD FUND","DFJ","USD","ETF","US","ARCA*"
"DFLV","DIM US LARGE CAP VALUE ETF","DFLV","USD","ETF","US","ARCA*"
"DFND","SIREN DIVCON DIVIDEND DEFEND","DFND","USD","ETF","US","BATS*"
"DFNL","DAVIS SELECT FINANCIAL ETF","DFNL","USD","ETF","US","BATS*"
"DFNM","DIMENSIONAL NATIONAL MUNI BD","DFNM","USD","ETF","US","ARCA*"
"DFNV","DONOGHUE FORLINES INVTIN ETF","DFNV","USD","ETF","US","BATS*"
"DFRA","DONOGHUE FORLINES YLD R/A","DFRA","USD","ETF","US","BATS*"
"DFSB","DIM GLB SUSTAIN FIX INC ETF","DFSB","USD","ETF","US","ARCA*"
"DFSD","DIMENSIONAL SHORT DURATION","DFSD","USD","ETF","US","ARCA*"
"DFSE","DIMENSIONAL EM SUS CORE1 ETF","DFSE","USD","ETF","US","ARCA*"
"DFSI","DIMENSIONAL INT SUS COR1 ETF","DFSI","USD","ETF","US","ARCA*"
"DFSU","DIMENSIONAL US SUS CORE1 ETF","DFSU","USD","ETF","US","ARCA*"
"DFSV","DIMENSIONAL US SMALL CAP VAL","DFSV","USD","ETF","US","ARCA*"
"DFUS","DIMENSIONAL US EQUITY ETF","DFUS","USD","ETF","US","ARCA*"
"DFUV","DIMENSIONAL US MARKETWIDE VA","DFUV","USD","ETF","US","ARCA*"
"DFVE","DOUBLELINE FORTUNE 500 EQUAL","DFVE","USD","ETF","US","ARCA*"
"DFVX","DIM US LARGE CAP VECTOR ETF","DFVX","USD","ETF","US","ARCA*"
"DGCB","DIMENSIONAL GLOBAL CREDIT","DGCB","USD","ETF","US","NASDAQ*"
"DGIN","VANECK DIGITAL INDIA ETF","DGIN","USD","ETF","US","ARCA*"
"DGP","DB GOLD DOUBLE LONG ETN","DGP","USD","ETF","US","ARCA*"
"DGRE","WISDOMTREE EMERGING MARKETS","DGRE","USD","ETF","US","NASDAQ*"
"DGRO","ISHARES CORE DIVIDEND GROWTH","DGRO","MXN","ETF","US","MEXI*"
"DGRO","ISHARES CORE DIVIDEND GROWTH","DGRO","USD","ETF","US","ARCA*"
"DGRS","WISDOMTREE U.S. SMALLCAP QUA","DGRS","USD","ETF","US","NASDAQ*"
"DGRW","WISDOMTREE U.S. QUALITY DIVI","DGRW","MXN","ETF","US","MEXI*"
"DGRW","WISDOMTREE U.S. QUALITY DIVI","DGRW","USD","ETF","US","NASDAQ*"
"DGS","WISDOMTREE EM SMALL CAP","DGS","USD","ETF","US","ARCA*"
"DGT","SPDR GLOBAL DOW ETF","DGT","USD","ETF","US","ARCA*"
"DGZ","DB GOLD SHORT ETN","DGZ","USD","ETF","US","ARCA*"
"DHS","WISDOMTREE US HIGH DIVIDEND","DHS","MXN","ETF","US","MEXI*"
"DHS","WISDOMTREE US HIGH DIVIDEND","DHS","USD","ETF","US","ARCA*"
"DIA","SPDR DJIA TRUST","DIA","USD","ETF","US","ARCA*"
"DIA","SPDR DJIA TRUST","DIA","MXN","ETF","US","MEXI*"
"DIAL","COLUMBIA DIVERSIFIED ETF","DIAL","USD","ETF","US","ARCA*"
"DIEM","FRANKLIN EMERGING MARKET COR","DIEM","USD","ETF","US","ARCA*"
"DIG","PROSHARES ULTRA ENERGY","DIG","USD","ETF","US","ARCA*"
"DIHP","DIMENSIONAL INTERNATIONAL HI","DIHP","USD","ETF","US","BATS*"
"DIM","WISDOMTREE INTL M/C DVD FUND","DIM","USD","ETF","US","ARCA*"
"DINT","DAVIS SELECT INTERNATIONAL","DINT","USD","ETF","US","BATS*"
"DIP","BTD CAPITAL FUND","DIP","USD","ETF","US","NYSE*"
"DISO","YIELDMAX DIS OI STRATEGY ETF","DISO","USD","ETF","US","ARCA*"
"DISV","DIMENSIONAL INTERNATIONAL SM","DISV","USD","ETF","US","BATS*"
"DIV","GLOBAL X SUPERDIVIDEND USE","DIV","MXN","ETF","US","MEXI*"
"DIV","GLOBAL X SUPERDIVIDEND USE","DIV","USD","ETF","US","ARCA*"
"DIVB","ISHARES CORE DIVIDEND ETF","DIVB","USD","ETF","US","BATS*"
"DIVD","ALTRIUS GLOBAL DIVIDEND ETF","DIVD","USD","ETF","US","NASDAQ*"
"DIVG","INVESCO S&amp;P500 HIGHDIVGROWER","DIVG","USD","ETF","US","ARCA*"
"DIVI","FRANKLIN INTERNATIONAL CORE","DIVI","USD","ETF","US","ARCA*"
"DIVL","MADISON DIVIDEND VALUE ETF","DIVL","USD","ETF","US","ARCA*"
"DIVO","AMPLIFY CWP ENHANCED DIVIDEN","DIVO","USD","ETF","US","ARCA*"
"DIVP","CULLEN ENHANCED EQT INCM ETF","DIVP","USD","ETF","US","ARCA*"
"DIVS","SMARTETFS DIVIDEND BUILDER","DIVS","USD","ETF","US","ARCA*"
"DIVY","SOUND EQUITY DIVIDEND INCOME","DIVY","USD","ETF","US","ARCA*"
"DIVZ","OPAL DIVIDEND INCOME ETF","DIVZ","USD","ETF","US","ARCA*"
"DJAN","FT VEST U.S. EQUITY DEEP BUF","DJAN","USD","ETF","US","BATS*"
"DJCB","ETRACS BLOOMBERG CMD INX-S/B","DJCB","USD","ETF","US","ARCA*"
"DJD","INVESCO DOW JONES INDUSTRIAL","DJD","USD","ETF","US","ARCA*"
"DJIA","GLOBAL X DOW 30 COV CALL ETF","DJIA","USD","ETF","US","ARCA*"
"DJIA","GLOBAL X DOW 30 COV CALL ETF","DJIA","MXN","ETF","US","MEXI*"
"DJP","IPATH BLOOMBERG COMMODITY IN","DJP","USD","ETF","US","ARCA*"
"DJUL","FT VEST US EQUITY DEEP BUFFE","DJUL","USD","ETF","US","BATS*"
"DJUN","FT VEST US EQUITY DEEP BUFFE","DJUN","USD","ETF","US","BATS*"
"DLN","WISDOMTREE US LARGECAP DIVID","DLN","USD","ETF","US","ARCA*"
"DLS","WISDOMTREE INTL S/C DVD FUND","DLS","USD","ETF","US","ARCA*"
"DLS","WISDOMTREE INTL S/C DVD FUND","DLS","MXN","ETF","US","MEXI*"
"DMAR","FT VEST US EQUITY DEEP BUFFE","DMAR","USD","ETF","US","BATS*"
"DMAT","GLOBAL X DISRUPTIVE MATER ET","DMAT","USD","ETF","US","NASDAQ*"
"DMAT","GLOBAL X DISRUPTIVE MATER ET","DMAT","MXN","ETF","US","MEXI*"
"DMAY","FT VEST US EQUITY DEEP BUFFE","DMAY","USD","ETF","US","BATS*"
"DMBS","DOUBLELINE MORTGAGE ETF","DMBS","USD","ETF","US","ARCA*"
"DMCY","DEMOCRACY INTERNATIONAL FUND","DMCY","USD","ETF","US","ARCA*"
"DMDV","AAM S&amp;P DEVELOPED MARKETS HI","DMDV","USD","ETF","US","ARCA*"
"DMXF","ISHARES ESG ADVANC MSCI EAFE","DMXF","USD","ETF","US","NASDAQ*"
"DNL","WISDOMTREE GLOBAL EX-US QUAL","DNL","USD","ETF","US","ARCA*"
"DNL","WISDOMTREE GLOBAL EX-US QUAL","DNL","MXN","ETF","US","MEXI*"
"DNOV","FT VEST US EQUITY DEEP BUFFE","DNOV","USD","ETF","US","BATS*"
"DOCT","FT VEST U.S. EQUITY DEEP BUF","DOCT","USD","ETF","US","BATS*"
"DOG","PROSHARES SHORT DOW30","DOG","USD","ETF","US","ARCA*"
"DOGG","FT VEST DJIA DOGS 10 TARGET","DOGG","USD","ETF","US","BATS*"
"DOL","WISDOMTREE INTL L/C DVD FUND","DOL","USD","ETF","US","ARCA*"
"DOL","WISDOMTREE INTL L/C DVD FUND","DOL","MXN","ETF","US","MEXI*"
"DON","WISDOMTREE US MIDCAP DIVIDEN","DON","USD","ETF","US","ARCA*"
"DON","WISDOMTREE US MIDCAP DIVIDEN","DON","MXN","ETF","US","MEXI*"
"DOO","WISDOMTREE INTERNATIONAL AI","DOO","MXN","ETF","US","MEXI*"
"DPST","DRX DLY REG BANK BULL 3X","DPST","USD","ETF","US","ARCA*"
"DPST","DRX DLY REG BANK BULL 3X","DPST","MXN","ETF","US","MEXI*"
"DRIP","DIREXION DAILY S&amp;P OIL &amp; GAS","DRIP","USD","ETF","US","ARCA*"
"DRIP","DIREXION DAILY S&amp;P OIL &amp; GAS","DRIP","MXN","ETF","US","MEXI*"
"DRIV","GLOBAL X AUTONOMOUS&amp;ELEC-ETF","DRIV","USD","ETF","US","NASDAQ*"
"DRIV","GLOBAL X AUTONOMOUS&amp;ELEC-ETF","DRIV","MXN","ETF","US","MEXI*"
